"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_2.rev"	"UCLA_1_3.rev"	"UCLA_1_4.rev"	"UCLA_1_7.rev"	"UCLA_1_8.rev"	"UCLA_2_1.rev"	"UCLA_2_2.rev"	"UCLA_2_3.rev"	"UCLA_2_4.rev"	"UCLA_2_7.rev"	"UCLA_2_8.rev"	"UCLA_total"	"UCLA_sub"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EIS_1.rev"	"EIS_2.rev"	"EIS_3.rev"	"EIS_6.rev"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/23/15"	"12/23/15"	9.534	1	2	3	3	2	2	2	1	1	2	54.963	3	2	2	3	2	2	3	2	2	2	40.835	5	6	5	6	7	30.843	5	1	4	1	1	5	1	1	5	1	5	5	2	5	1	1	2	2	1	1	32.19	4	3	5	3	3	3	1	2	4	1	1	1	1	2	1	1	45.371	3	2	1	3	28.996	1	1	2	2	1	21.735	1	1	1	1	11.495	1	1	1	1	1	14.057	6	6	5	5	8	4	34.789	1	1	1	1	1	1	1	1	1	1	26.135	4	5	6	5	2	6	2	3	1	2	5	6	6	5	1	4	3	1	5	6	5	39.592	2	33	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	8	21.741	1	1	1	1	17.2	1	8.249	1	23.208	355	3	2	2	3	4	2	3	3	2	2	3	2.25	2.16666666666667	5.8	4.8	4.85714285714286	4.71428571428571	4.83333333333333	2.25	16	9	4	4	5	6	5.33333333333333	0	5	5	6.14285714285714	6	5.28571428571429	7.14285714285714
"12/21/15"	"12/21/15"	2.699	1	2	4	2	1	1	2	2	1	2	67.643	3	3	2	3	1	1	3	3	1	1	47.209	6	7	6	5	6	31.2	4	4	3	4	2	4	1	3	4	2	4	3	5	4	2	2	4	2	2	4	52.929	2	3	4	1	3	4	2	2	3	2	1	3	1	4	2	3	65.394	3	3	2	1	38.469	1	2	3	3	1	24.464	1	3	1	1	31.898	1	2	1	3	1	22.922	8	7	8	2	2	8	32.78	1	1	1	2	1	2	1	1	2	2	39.889	3	5	5	2	2	5	6	1	2	5	6	5	4	5	1	3	2	2	5	5	5	35.3	1	21	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	3	23.291	1	1	1	1	17.861	1	8.74	1	16.008	362	3	1	3	3	3	2	2	3	2	2	2	1.8	1.83333333333333	6	3.35	3.71428571428571	2.57142857142857	3.83333333333333	2.5	19	14	2	3	2	2	2.16666666666667	2	4	2	5.47619047619048	4.28571428571429	5.71428571428571	6.42857142857143
"12/20/15"	"12/20/15"	3.324	3	1	1	2	2	3	2	3	3	3	37.049	2	2	2	2	3	3	2	2	3	3	31.447	2	3	3	3	1	11.454	2	3	1	3	3	1	4	4	2	4	2	1	2	2	3	4	2	2	3	3	25.584	3	2	4	2	2	2	2	3	2	3	1	4	2	4	1	2	35.613	4	4	3	3	25.937	2	2	5	2	3	11.824	3	3	2	2	29.416	1	1	1	2	1	12.294	4	4	4	5	5	4	17.74	1	2	1	2	2	1	1	1	1	2	34.989	3	2	2	3	3	2	5	4	5	4	3	2	3	4	4	4	4	5	3	3	3	16.624	1	26	NA	NA	NA	1	NA	NA	NA	" "	"KOREA"	"ENGLISH"	6	16.387	1	1	1	1	10.859	1	8.786	1	7.549	365	4	4	3	3	2	3	3	3	3	3	3	3	3.33333333333333	2.4	2.45	2.71428571428571	3	1.5	2.4375	28	16	6	6	6	6	5.66666666666667	-2	2	4	3.95238095238095	4.14285714285714	4.14285714285714	3.57142857142857
"12/22/15"	"12/22/15"	3.852	2	4	4	4	1	2	4	3	2	1	43.829	4	4	4	4	1	1	2	3	1	1	87.754	6	6	6	6	6	14.158	4	1	2	1	1	4	3	2	4	1	4	3	2	4	1	2	2	1	1	1	26.732	2	2	2	1	2	1	1	1	3	1	2	1	1	1	1	1	28.713	3	3	3	3	14.912	1	1	3	1	1	14.672	3	3	3	3	14.843	1	1	3	1	1	12.492	6	7	7	3	5	7	27.458	1	1	1	2	1	2	2	2	2	2	28.725	3	6	5	4	3	5	3	2	3	4	6	5	5	4	1	3	2	2	5	6	4	37.853	2	36	NA	NA	NA	1	NA	NA	NA	" "	"usa"	"english"	8	20.941	1	1	1	1	13.559	1	8.958	1	16.628	368	1	1	1	1	2	1	1	1	1	3	2	1.35	1	6	4.2	4.57142857142857	4.57142857142857	3.33333333333333	1.4375	19	19	4	3	3	3	3.5	4	4	0	5.85714285714286	5.28571428571429	6.14285714285714	6.14285714285714
"12/20/15"	"12/20/15"	4.399	2	3	3	3	1	2	2	3	1	1	60.661	3	4	3	3	1	2	2	3	1	1	63.677	5	7	6	5	2	26.182	4	2	3	1	1	5	3	2	5	1	5	3	1	5	1	2	3	2	1	1	42.597	3	2	4	2	2	1	1	2	4	2	2	2	1	3	1	1	37.446	3	2	2	2	31.63	2	2	4	2	2	30.243	2	3	2	2	20.77	2	2	3	2	2	19.248	7	7	5	5	8	4	29.199	2	2	1	1	1	2	2	1	2	2	27.506	5	6	4	3	3	6	2	1	2	5	6	6	5	1	1	2	4	1	6	4	5	37.326	2	43	NA	NA	NA	1	NA	NA	NA	" "	"Usa"	"Hindi"	4	33.794	1	1	1	2	22.211	1	9.033	1	25.03	369	2	2	2	3	2	2	1	2	2	3	2	1.75	1.66666666666667	5	4.35	4.71428571428571	4.42857142857143	3.83333333333333	2.0625	21	20	3	3	5	6	5	2	3	1	6.19047619047619	5.71428571428571	6.14285714285714	6.71428571428571
"12/21/15"	"12/21/15"	6.899	2	2	2	2	3	3	3	3	3	3	51.91	2	1	2	2	3	2	2	2	2	2	62.955	2	1	2	2	3	30.87	3	1	1	2	1	2	4	2	2	1	3	2	1	3	2	2	1	1	2	1	36.558	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	30.187	2	2	2	2	50.189	2	1	2	1	1	22.84	2	2	2	2	20.28	1	1	2	1	1	19.691	4	3	3	4	6	3	44.393	1	2	2	2	2	1	2	2	2	1	44.917	4	3	1	5	4	5	1	2	5	4	4	4	3	5	2	3	2	4	5	2	3	51.048	2	39	NA	NA	NA	1	NA	NA	NA	" "	"US"	"English"	3	32.431	1	1	1	1	22.941	1	9.84	1	17.569	378	3	3	3	2	2	3	4	3	3	3	3	2.75	2.66666666666667	2	3.65	3.71428571428571	4.71428571428571	2.33333333333333	2.125	15	14	6	7	7	7	6.16666666666667	-1	1	2	5	5.57142857142857	4.85714285714286	4.57142857142857
"12/20/15"	"12/20/15"	2.71	2	1	3	2	2	2	2	2	2	3	42.846	1	2	2	2	3	3	2	2	2	2	35.104	5	5	5	3	1	15.202	4	5	1	4	1	4	5	4	4	3	2	1	4	3	4	3	4	2	3	4	26.779	3	3	3	4	4	3	4	4	4	4	4	5	2	5	2	2	24.677	3	3	2	2	23.528	3	3	3	2	2	13.78	3	3	2	2	18.028	3	3	3	1	1	14.443	2	1	4	6	6	5	18.625	1	2	1	1	1	1	1	1	1	2	31.057	3	2	1	2	2	3	4	4	5	4	4	2	4	2	4	4	2	5	3	3	3	21.409	1	20	NA	NA	NA	1	NA	1	NA	" "	"United States of America"	"English"	6	24.921	1	1	1	1	27.875	1	9.896	1	22.443	379	4	2	3	3	3	4	3	3	3	3	3	2.75	2.83333333333333	3.8	2.55	3.57142857142857	2	2	3.5	23	21	8	9	6	5	6.66666666666667	0	4	4	4.19047619047619	4.28571428571429	4.71428571428571	3.57142857142857
"12/20/15"	"12/20/15"	1.986	2	3	2	4	1	3	2	3	1	3	17.108	2	1	3	2	4	3	1	2	2	3	10.705	5	5	7	4	3	93.189	5	1	4	1	1	3	1	1	4	1	5	4	1	4	1	1	1	2	1	1	42.288	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12.748	1	1	1	1	54.795	1	1	2	1	1	19.142	1	1	1	1	10.703	1	1	1	1	1	8.468	6	7	5	7	5	7	11.234	1	1	1	2	1	1	2	2	2	2	46.001	4	3	5	4	3	5	3	4	3	5	5	3	4	3	4	5	3	4	5	4	3	7.22	1	32	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	5	366.626	1	1	1	1	18.359	1	10.842	1	21.801	387	2	3	1	3	2	3	4	2	3	4	3	2.6	2.33333333333333	4.8	4.65	4.57142857142857	5	4.33333333333333	1	10	9	4	3	5	3	4.5	3	4	1	4.95238095238095	4.85714285714286	5	5
"12/23/15"	"12/23/15"	4.087	2	2	2	1	2	3	2	2	4	3	43.707	2	3	2	2	4	3	1	2	3	3	35.311	1	5	2	1	1	23.533	4	4	1	3	2	2	5	5	4	3	2	1	4	4	4	4	4	1	3	4	29.427	3	2	4	5	5	3	5	3	3	4	3	2	3	3	4	5	44.638	3	3	4	1	20.936	3	1	5	1	2	14.873	2	3	3	1	21.973	1	1	2	2	1	14.474	7	6	6	3	6	6	22.648	1	1	1	2	2	2	1	2	1	2	29.497	2	3	2	1	2	2	5	2	6	4	5	3	1	2	6	5	3	6	2	3	1	28.586	2	30	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	6	17.484	1	1	1	1	12.159	1	11.15	1	5.376	390	3	3	4	3	3	3	2	3	3	4	3	3.05	3.16666666666667	2	2.5	3.85714285714286	2	1.5	3.5625	23	16	3	4	4	4	4	1	3	2	3.71428571428571	3.14285714285714	5.14285714285714	2.85714285714286
"12/22/15"	"12/22/15"	38.569	4	4	4	4	2	2	3	2	2	2	49.109	3	3	3	3	3	2	3	2	3	2	15.767	5	5	5	6	5	19.366	4	4	4	3	4	3	1	2	3	2	4	4	4	4	1	4	2	2	3	1	32.686	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	33.754	1	1	1	1	18.057	1	1	1	1	2	16.175	1	1	1	1	9.623	2	2	2	2	2	12.597	7	8	7	2	2	3	34.49	1	2	2	2	2	2	2	2	2	2	32.607	5	5	5	5	1	5	2	2	1	2	6	6	5	2	5	2	2	2	2	2	2	29.66	1	33	NA	NA	NA	1	NA	NA	NA	" "	"US"	"English"	4	27.721	1	1	1	1	27.355	1	11.332	1	16.089	394	1	1	1	2	3	2	2	2	2	2	3	2.15	1.66666666666667	5.2	3.55	3.28571428571429	3.71428571428571	3.66666666666667	1.125	10	14	3	2	3	7	3.16666666666667	1	1	0	5.66666666666667	5.85714285714286	5.42857142857143	5.71428571428571
"12/24/15"	"12/24/15"	2.006	2	3	4	3	2	2	3	2	1	2	29.177	2	2	3	3	2	2	4	3	1	1	23.265	5	6	5	6	4	10.553	4	2	2	1	1	3	1	3	3	1	4	3	2	4	2	2	2	1	1	2	21.68	4	2	1	2	1	2	1	1	3	1	1	2	1	2	1	1	28.468	2	2	2	3	14.715	1	1	4	3	2	13.797	2	2	2	3	15.922	2	2	3	3	2	11.729	6	5	6	4	4	5	23.676	1	1	1	1	1	1	2	1	2	2	12.787	4	5	4	3	1	6	4	3	3	3	6	5	5	2	2	3	3	1	5	5	4	27.908	1	19	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	7	14.101	1	1	1	1	18.136	1	11.591	1	6.881	397	2	1	2	2	3	3	3	2	2	1	2	1.9	1.66666666666667	5.2	4	4.42857142857143	4	3.5	1.625	20	21	4	5	4	5	4.33333333333333	3	5	2	5.66666666666667	5.28571428571429	5.57142857142857	6.14285714285714
"12/20/15"	"12/20/15"	10.273	3	3	1	2	3	3	2	2	3	3	51.84	2	1	1	2	2	3	1	2	3	4	41.496	1	2	1	1	1	19.186	1	5	2	4	3	2	4	5	2	4	2	2	1	3	4	5	4	4	4	5	33.256	4	3	4	4	2	3	2	3	3	2	2	5	2	5	2	4	40.637	5	5	4	6	25.359	4	2	3	3	1	28.325	2	3	3	1	24.895	1	1	1	1	1	15.954	2	5	3	8	7	2	30.533	2	2	1	2	2	1	2	1	1	1	30.844	2	1	1	3	5	1	2	5	6	5	2	1	2	4	6	4	4	5	5	1	1	25.568	1	32	NA	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	7	27.323	1	1	1	1	24.148	1	12.05	1	6.555	399	2	4	3	3	3	3	4	4	3	4	3	3.15	3.16666666666667	1.2	2	2.14285714285714	2	1.83333333333333	3.125	33	14	8	5	7	8	7.16666666666667	-3	1	4	3.52380952380952	4.42857142857143	3.71428571428571	2.42857142857143
"12/21/15"	"12/21/15"	5.103	3	1	1	1	2	2	1	1	3	3	41.659	1	1	1	1	4	3	2	1	3	3	41.755	1	1	1	3	1	24.133	2	4	1	4	5	2	5	5	2	4	1	1	4	2	5	5	5	5	5	4	29.634	5	2	5	3	3	5	4	3	3	4	3	5	3	5	4	4	40.869	5	6	1	5	27.807	1	2	4	4	2	24.607	1	1	1	1	20.602	1	1	1	3	1	20.439	2	5	5	9	7	2	31.608	1	2	2	2	1	1	2	1	1	2	32.623	4	2	1	4	6	1	6	6	6	4	2	1	4	6	6	3	6	6	5	1	1	23.823	1	20	NA	NA	NA	1	NA	NA	NA	" "	"United States of America"	"English"	5	25.115	1	2	1	1	16.53	1	13.38	1	10.371	412	4	4	4	4	4	4	4	4	4	3	4	3.45	3.66666666666667	1.4	1.45	1.57142857142857	1.57142857142857	1.16666666666667	3.8125	30	11	8	5	5	8	7	-1	2	3	3.47619047619048	4.85714285714286	3.28571428571429	2.28571428571429
"12/22/15"	"12/22/15"	6.839	2	3	3	3	2	2	2	2	1	2	38.533	3	2	2	3	3	2	2	3	2	2	34.693	5	5	6	6	5	16.521	3	2	3	2	2	4	2	2	3	1	4	2	1	3	1	2	2	1	1	2	33.555	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	27.861	2	2	2	2	19.532	1	1	2	1	2	16.153	1	1	1	1	12.816	1	1	1	1	1	12.09	6	6	7	4	6	6	27.606	2	2	2	2	1	2	2	1	2	2	26.78	4	5	5	4	3	4	3	2	3	3	5	5	5	4	3	3	3	2	5	4	5	26.338	1	60	NA	1	NA	1	NA	NA	1	"biracial"	"Japan"	"english"	7	24.646	1	1	1	1	18.326	1	13.796	1	4.123	417	2	2	2	3	3	2	3	3	2	3	2	2.25	2	5.4	3.95	3.85714285714286	4.42857142857143	3.5	1.375	15	9	4	4	3	4	4.16666666666667	0	1	1	5.61904761904762	5.57142857142857	5.42857142857143	5.85714285714286
"12/20/15"	"12/20/15"	20.509	1	4	4	4	1	2	4	4	1	1	81.686	4	4	4	4	1	1	3	4	1	1	36.506	7	7	6	7	6	15.804	5	2	5	1	1	5	1	2	5	1	5	5	2	5	1	1	3	1	1	2	27.39	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	38.725	3	3	3	2	21.816	2	3	3	1	1	17.257	3	3	3	3	17.888	3	4	3	1	1	16.756	8	6	6	3	2	6	28.824	1	1	1	1	1	2	2	2	2	1	32.854	5	6	6	5	1	6	3	1	1	3	6	6	6	1	1	2	1	1	5	6	6	26.219	1	24	NA	NA	NA	1	NA	NA	NA	" "	"United States of America"	"English"	7	26.02	1	1	1	1	18.955	1	14.128	1	7.827	421	1	1	1	1	1	1	1	1	1	2	1	1.1	1	6.6	4.7	5	4.14285714285714	5	1.375	21	24	2	4	4	4	3.16666666666667	4	5	1	6.66666666666667	6.14285714285714	6.57142857142857	7.28571428571429
"12/20/15"	"12/20/15"	3.203	2	2	2	2	1	2	1	2	1	1	51.366	2	3	2	2	1	2	2	3	2	2	50.367	3	5	7	6	7	26.907	4	4	1	4	4	3	5	5	3	4	3	1	5	4	3	5	5	3	3	5	22.455	4	3	5	4	4	4	4	4	4	4	3	4	1	4	4	4	34.521	4	4	3	5	53.687	2	3	4	4	3	73.004	4	4	3	4	51.345	2	3	5	4	2	25.231	3	5	2	3	7	3	32.539	1	1	1	1	1	1	1	1	1	1	22.1	4	5	6	5	6	4	6	3	5	3	4	5	5	6	6	5	5	6	5	4	1	59.756	2	19	NA	1	NA	1	NA	NA	NA	" "	"United States"	"English"	7	34.303	1	2	1	2	32.087	1	14.236	1	5.181	423	3	3	3	4	3	3	2	3	3	3	2	2.3	2.66666666666667	5.6	2.1	3	1.57142857142857	1.66666666666667	3.75	32	31	7	5	8	7	6.16666666666667	0	5	5	4.71428571428571	5	5	4.14285714285714
"12/20/15"	"12/20/15"	2.655	2	2	2	2	2	2	3	3	1	1	51.239	2	3	2	3	1	2	2	2	1	1	37.871	5	5	5	6	2	22.16	4	4	3	2	1	2	2	2	3	3	3	3	2	3	2	1	2	2	2	2	30.302	3	3	4	3	3	4	3	2	2	3	1	3	1	4	4	2	39.001	5	5	2	3	20.475	2	2	4	3	2	25.807	2	2	1	2	21.426	2	2	2	2	1	22.233	5	7	7	4	5	7	29.318	1	2	1	2	2	1	1	2	1	1	34.441	5	5	4	5	5	4	5	3	4	3	5	6	5	4	5	2	3	5	6	3	4	34.192	1	58	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	3	33.768	1	1	1	1	20.566	1	14.46	1	27.292	425	3	3	3	2	2	3	2	3	2	3	3	2.1	2.33333333333333	4.6	3.6	3.85714285714286	3.57142857142857	3.33333333333333	2.8125	28	16	5	3	3	3	3.83333333333333	-2	2	4	5.38095238095238	5.85714285714286	5.42857142857143	4.85714285714286
"12/20/15"	"12/20/15"	6.284	3	3	3	3	3	1	2	3	2	2	55.323	4	3	3	3	2	2	4	3	2	2	43.694	5	5	6	6	5	18.496	5	3	3	2	3	4	2	4	4	2	5	4	2	5	2	2	2	2	2	2	24.679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14.136	1	1	1	1	20.601	1	1	1	1	1	13.51	1	1	1	1	14.931	1	1	1	1	1	10.911	2	7	7	4	5	6	27.61	1	1	1	2	1	2	2	2	2	2	32.678	2	6	6	5	2	6	3	2	3	5	5	5	6	5	2	2	2	2	4	5	5	39.732	2	41	NA	NA	NA	1	NA	NA	NA	" "	"usa"	"english"	4	18.7	1	1	1	1	23.263	1	14.726	1	8.611	427	2	2	2	3	2	1	2	2	2	1	2	2	1.83333333333333	5.4	3.9	4.14285714285714	3.57142857142857	4	1	9	9	8	3	3	4	4.5	4	4	0	5.76190476190476	5.28571428571429	5.57142857142857	6.42857142857143
"12/19/15"	"12/19/15"	10.776	1	3	3	3	1	1	2	3	2	1	84.837	3	3	3	3	1	1	3	3	1	1	42.94	6	6	6	5	5	18.782	4	2	4	2	2	3	2	4	4	2	4	4	2	4	2	2	3	2	2	2	26.427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.467	3	3	3	3	37.246	3	1	3	2	1	33.614	3	3	3	3	14.158	1	1	3	2	1	22.628	7	7	7	2	2	7	31.919	1	1	1	2	1	2	2	2	2	2	40.97	4	4	4	4	2	5	2	2	2	2	5	5	5	4	2	2	2	2	4	4	4	36.275	1	45	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	5	21.518	1	1	1	1	26.88	1	15.542	1	14.663	431	2	2	2	3	2	2	2	2	2	2	2	1.65	1.66666666666667	5.6	3.8	4	3.57142857142857	3.83333333333333	1	22	20	3	3	3	3	2.66666666666667	4	4	0	5.71428571428571	5.85714285714286	5.28571428571429	6
"12/19/15"	"12/19/15"	20.887	3	2	2	2	3	3	2	2	4	3	33.939	2	2	2	2	4	3	1	2	3	3	34.052	1	1	2	1	1	15.117	1	4	1	3	1	1	3	4	2	4	1	1	3	2	4	4	3	1	2	4	50.548	2	3	4	4	4	1	4	3	4	4	2	2	2	2	4	3	40.974	3	3	2	2	24.211	1	1	3	2	1	22.856	1	1	1	1	26.105	1	1	1	1	1	53.124	4	5	5	6	6	4	49.699	2	2	2	2	2	2	1	1	1	1	25.26	1	4	1	4	5	1	6	4	5	3	3	1	1	4	6	6	6	6	4	1	1	21.292	1	29	NA	NA	NA	1	NA	NA	NA	" "	"United States of America"	"English"	7	23.957	1	1	1	1	13.76	1	15.899	1	28.675	434	3	3	3	3	3	3	3	3	3	4	3	3.15	3	1.2	2.35	3.14285714285714	2.28571428571429	1.5	3	18	9	6	5	5	6	5.66666666666667	-4	0	4	3.38095238095238	3.57142857142857	4.14285714285714	2.42857142857143
"12/20/15"	"12/20/15"	5.095	2	3	3	2	3	2	3	2	2	2	46.265	2	4	2	2	2	2	2	2	2	2	44.767	6	6	6	6	6	15.561	4	2	3	2	1	4	3	3	4	2	4	3	2	4	1	2	2	2	1	2	32.206	4	2	4	2	2	3	1	3	3	2	3	3	2	4	2	1	45.131	3	3	3	3	17.982	2	2	3	1	2	19.811	2	2	2	2	19.49	1	1	3	2	1	23.44	4	4	4	6	6	4	36.254	1	1	1	1	1	2	2	2	2	1	34.49	4	4	5	4	4	5	2	2	2	4	6	5	5	3	1	5	2	1	5	5	6	27.842	1	51	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	6	18.98	1	1	1	1	16.832	1	16.294	1	14.214	436	2	2	3	2	3	3	1	3	3	3	3	2.35	2.33333333333333	6	3.95	4.28571428571429	4	3.5	2.5625	22	16	6	6	6	6	6	4	5	1	6	5.28571428571429	6	6.71428571428571
"12/23/15"	"12/23/15"	12.802	1	4	4	4	2	2	3	2	2	1	45.459	4	4	4	4	1	1	3	3	1	1	35.767	5	5	5	7	5	23.499	4	3	4	3	2	4	3	3	4	2	5	4	2	4	2	2	3	3	2	2	30.27	2	3	4	1	3	1	1	2	2	2	1	2	1	2	1	1	42.364	4	3	3	2	23.988	3	2	4	2	2	20.833	3	3	3	2	21.295	3	2	3	2	2	18.119	7	5	5	6	5	5	44.104	1	1	1	1	1	2	2	2	2	2	22.035	6	4	4	4	3	5	3	3	4	3	5	5	4	3	3	3	3	2	5	4	5	25.624	2	33	NA	NA	NA	1	NA	NA	NA	" "	"UNITED STATES"	"ENGLISH"	6	104.152	1	1	1	1	22.522	1	16.508	1	8.621	440	1	1	1	2	3	1	1	1	1	2	2	1.4	1	5.4	3.75	3.71428571428571	3.57142857142857	4	1.8125	25	23	3	5	5	5	4.83333333333333	5	5	0	5.57142857142857	5.71428571428571	5.28571428571429	5.71428571428571
"12/19/15"	"12/19/15"	11.734	2	3	3	2	2	3	3	2	3	2	66.473	2	3	2	2	2	2	2	3	1	1	46.097	3	3	5	3	2	42.651	3	3	2	3	1	3	3	4	3	3	2	2	2	4	3	3	3	3	2	3	44.792	2	2	3	3	4	2	1	2	2	1	3	4	4	5	4	1	63.505	3	3	2	3	32.777	1	2	4	4	3	29.179	2	2	2	2	36.755	1	1	2	3	1	34.084	6	6	6	3	3	7	28.372	1	2	1	2	2	1	1	1	1	1	38.816	3	3	2	5	5	2	2	4	4	2	4	4	4	5	5	4	5	5	5	2	3	41.488	1	23	NA	1	NA	1	NA	NA	NA	" "	"United States"	"English"	1	52.469	1	1	1	1	25.194	1	17.038	1	13.568	444	2	2	3	2	3	3	2	3	3	3	2	2.3	2	3.2	3.05	3.57142857142857	3	2.5	2.6875	25	16	4	4	4	3	3.5	-3	2	5	4.57142857142857	5.57142857142857	4.28571428571429	3.85714285714286
"12/21/15"	"12/21/15"	34.67	2	3	4	3	3	2	2	3	2	2	86.384	3	2	3	2	3	2	3	3	2	1	69.754	5	5	6	3	3	65.191	3	4	3	2	3	4	2	4	3	2	4	3	3	4	4	1	3	3	2	1	69.844	3	2	2	3	2	3	1	1	2	1	2	3	2	4	3	3	68.813	3	4	3	2	50.627	3	4	4	4	4	28.48	5	3	3	2	16.154	4	3	3	3	4	27.929	4	6	7	5	6	4	44.468	1	1	2	1	1	2	2	2	2	1	60.099	2	4	4	3	4	4	4	5	3	4	4	3	4	4	4	4	3	4	3	5	5	19.299	1	30	NA	NA	NA	1	NA	NA	NA	" "	"india"	"english"	3	71.629	1	1	2	1	71.098	1	17.122	1	7.477	446	2	1	2	3	2	2	3	2	3	2	2	2.15	1.66666666666667	4.4	3.4	3.42857142857143	3	3.83333333333333	2.3125	31	30	6	4	3	6	5	3	4	1	4.76190476190476	4.28571428571429	5	5
"12/24/15"	"12/24/15"	8.038	3	2	2	1	3	3	3	3	3	3	80.862	2	2	2	2	1	3	1	1	2	2	64.221	4	6	5	6	3	40.627	3	4	2	4	1	2	4	5	3	4	2	2	4	3	4	3	4	1	3	5	43.636	3	2	3	3	4	2	1	2	4	3	2	2	3	4	4	2	72.037	3	2	1	3	34.056	1	3	3	2	3	33.768	2	1	1	1	18.732	1	1	1	2	2	34.442	7	7	5	3	7	4	52.006	1	2	2	2	1	1	1	1	1	1	54.448	2	2	4	3	5	3	4	5	2	5	4	4	5	3	2	4	4	4	5	4	3	38.845	2	19	NA	1	NA	1	NA	NA	NA	" "	"United States"	"English"	7	31.342	1	1	1	1	20.373	1	18.811	1	11.242	455	3	3	4	2	2	3	3	3	3	4	4	2.85	2.83333333333333	4.8	2.45	3.42857142857143	1.71428571428571	2.16666666666667	2.75	21	12	3	3	5	6	4.5	-3	2	5	4.80952380952381	4.57142857142857	4.71428571428571	5.14285714285714
