"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev.x"	"UCLA_1_5.rev.x"	"UCLA_1_6.rev.x"	"UCLA_1_9.rev.x"	"UCLA_1_10.rev.x"	"UCLA_2_5.rev.x"	"UCLA_2_6.rev.x"	"UCLA_2_9.rev.x"	"UCLA_2_10.rev.x"	"UCLA_total.x"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"	"UCLA_1_1.rev.y"	"UCLA_1_5.rev.y"	"UCLA_1_6.rev.y"	"UCLA_1_9.rev.y"	"UCLA_1_10.rev.y"	"UCLA_2_5.rev.y"	"UCLA_2_6.rev.y"	"UCLA_2_9.rev.y"	"UCLA_2_10.rev.y"	"UCLA_total.y"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	4.186	2	4	4	4	2	1	4	3	1	1	55.716	3	3	3	4	1	1	4	4	1	1	49.041	6	6	6	6	6	14.519	4	1	2	1	1	3	4	3	4	2	3	3	1	4	1	2	1	1	1	1	29.721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.294	1	1	1	1	19.296	1	1	1	1	1	14.666	1	1	1	1	12.937	1	1	1	1	1	11.736	6	6	6	4	4	6	27.127	1	2	2	1	1	2	2	2	2	2	30.952	5	4	4	4	1	5	1	1	1	1	5	5	5	1	1	2	2	2	5	5	5	34.537	2	43	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	3	24.284	1	1	1	1	11.357	1	2.353	1	11.798	118	3	3	4	4	4	4	4	4	4	3.7	6	4.05	4.57142857142857	4.57142857142857	2.83333333333333	1	9	9	4	3	3	0	6.23809523809524	6.42857142857143	5.85714285714286	6.42857142857143	3	3	4	4	4	4	4	4	4	3.7	6	4.05	4.57142857142857	4.57142857142857	2.83333333333333	1	9	9	4	3	3	0	6.23809523809524	6.42857142857143	5.85714285714286	6.42857142857143
"12/21/15"	"12/21/15"	11.739	2	3	3	3	2	2	3	3	2	2	77.35	3	3	3	3	1	1	2	2	1	1	34.486	6	6	6	6	5	14.858	5	2	4	2	1	5	2	2	4	2	4	4	2	4	1	2	2	2	2	2	64.56	2	2	3	2	2	2	1	2	2	1	1	2	1	2	1	1	38.952	3	3	3	3	18.037	2	2	3	2	2	17.982	2	2	2	2	11.065	2	2	2	2	2	31.886	7	6	7	5	5	7	80.112	1	1	1	1	1	2	2	1	2	2	32.269	2	5	5	4	2	6	2	2	2	3	5	5	5	2	2	2	2	2	5	5	5	20.409	1	54	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"ENGLISH"	3	17.483	1	1	1	1	17.731	1	2.39	1	13.964	119	3	3	3	3	3	4	4	4	4	3.1	5.8	4.2	4.28571428571429	4.14285714285714	4.16666666666667	1.6875	23	18	3.83333333333333	4	5	1	5.95238095238095	5.57142857142857	5.85714285714286	6.42857142857143	3	3	3	3	3	4	4	4	4	3.1	5.8	4.2	4.28571428571429	4.14285714285714	4.16666666666667	1.6875	23	18	3.83333333333333	4	5	1	5.95238095238095	5.57142857142857	5.85714285714286	6.42857142857143
"12/19/15"	"12/19/15"	3.604	1	2	3	3	3	2	3	3	2	1	35.443	3	4	3	3	2	2	1	3	2	2	21.897	6	6	6	6	6	33.716	4	1	3	1	1	3	2	3	3	2	3	3	1	4	1	1	2	2	1	1	34.612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.455	1	1	1	1	11.175	1	1	1	1	1	6.755	1	1	1	1	5.674	1	1	1	1	1	6.695	8	7	7	2	2	8	16.515	1	1	1	2	1	2	2	1	2	2	21.002	5	5	5	5	1	5	1	1	2	2	5	5	5	1	2	1	1	1	5	5	5	21.625	2	27	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	7	14.716	1	1	1	1	12.008	1	2.416	1	3.403	120	4	2	3	3	4	3	3	3	3	2.95	6	4.1	4.28571428571429	4.42857142857143	3.5	1	9	9	2.33333333333333	3	4	1	6.38095238095238	6.57142857142857	6.14285714285714	6.42857142857143	4	2	3	3	4	3	3	3	3	2.95	6	4.1	4.28571428571429	4.42857142857143	3.5	1	9	9	2.33333333333333	3	4	1	6.38095238095238	6.57142857142857	6.14285714285714	6.42857142857143
"12/24/15"	"12/24/15"	6.432	3	2	3	2	2	3	2	2	2	2	9.802	3	3	2	3	2	3	3	2	2	3	12.154	5	5	6	6	6	9.87	5	3	4	3	4	5	5	5	5	3	5	5	5	4	3	3	3	3	4	3	75.977	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13.615	5	4	4	3	20.502	4	5	4	4	3	340.473	5	3	5	5	6.319	3	4	4	4	3	6.488	4	6	6	6	6	6	8.886	1	1	1	2	2	1	1	1	1	1	137.892	4	5	5	3	3	5	4	3	4	5	5	5	4	5	5	4	5	5	5	4	4	11.07	2	26	NA	NA	NA	1	NA	NA	NA	" "	"India"	"Hindi"	5	20.403	1	1	1	1	15.009	1	2.432	1	8.13	121	2	3	2	3	3	3	2	3	2	2.5	5.6	3.2	3.42857142857143	2.42857142857143	3.83333333333333	1.125	36	36	5	-2	3	5	4.85714285714286	4.71428571428571	4.85714285714286	5	2	3	2	3	3	3	2	3	2	2.5	5.6	3.2	3.42857142857143	2.42857142857143	3.83333333333333	1.125	36	36	5	-2	3	5	4.85714285714286	4.71428571428571	4.85714285714286	5
"12/19/15"	"12/19/15"	7.411	2	2	2	2	3	2	3	3	3	3	34.334	2	3	2	2	2	2	4	3	2	2	51.552	5	6	6	5	3	14.261	4	2	3	2	1	3	3	3	5	2	3	3	2	4	1	3	2	1	2	2	36.289	3	2	2	2	2	2	2	2	3	2	1	3	2	3	2	2	33.472	3	3	3	2	15.55	1	3	4	2	2	12.772	1	1	1	1	8.294	1	1	1	1	1	8.81	5	6	7	4	8	4	62.527	2	1	1	2	1	2	2	1	2	2	27.632	5	5	5	4	3	4	2	3	3	2	5	4	5	2	1	2	3	4	5	5	4	24.721	2	22	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	5	22.456	1	1	1	1	15.557	1	2.44	1	19.814	122	3	2	3	2	2	3	3	3	3	2.6	5	3.85	4.42857142857143	4	3	2.1875	23	9	5	2	3	1	5.80952380952381	6.14285714285714	5.71428571428571	5.57142857142857	3	2	3	2	2	3	3	3	3	2.6	5	3.85	4.42857142857143	4	3	2.1875	23	9	5	2	3	1	5.80952380952381	6.14285714285714	5.71428571428571	5.57142857142857
"12/19/15"	"12/19/15"	1.279	1	2	2	1	1	1	1	2	1	2	9.179	2	1	1	2	2	1	1	1	1	2	5.049	5	5	6	5	5	5.705	4	1	4	2	1	4	2	2	4	1	4	4	1	4	1	1	1	1	1	1	34.836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.822	5	3	3	4	12.23	2	3	2	3	2	7.008	3	3	2	2	4.029	3	3	3	3	2	5.641	7	7	7	6	6	7	6.767	1	1	1	2	1	1	2	2	2	2	15.107	5	4	4	5	4	5	5	4	4	5	4	4	5	5	4	5	4	4	5	5	5	6.863	1	23	NA	1	NA	NA	NA	NA	NA	" "	"united states"	"english"	5	18.48	1	1	1	1	5.443	1	2.502	1	6.265	123	4	4	4	4	3	3	4	4	3	2.45	5.2	4.5	4.42857142857143	4.85714285714286	4.16666666666667	1	27	24	4	3	4	1	5	5	4.85714285714286	5.14285714285714	4	4	4	4	3	3	4	4	3	2.45	5.2	4.5	4.42857142857143	4.85714285714286	4.16666666666667	1	27	24	4	3	4	1	5	5	4.85714285714286	5.14285714285714
"12/19/15"	"12/19/15"	5.703	2	2	3	2	3	3	3	3	3	3	38.131	2	2	2	2	3	2	2	2	2	2	77.846	4	5	5	4	2	13.478	4	2	2	2	1	2	4	2	4	3	3	3	2	4	2	3	2	2	2	2	31.335	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	53.032	3	3	3	2	78.342	4	2	4	3	2	23.197	1	1	2	1	18.416	2	2	2	2	1	54.784	5	4	4	6	6	4	44.987	1	2	1	2	1	1	1	1	2	2	76.426	5	5	4	4	2	4	3	3	4	3	4	4	4	3	3	3	3	3	5	4	3	89.231	1	63	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	6	28.908	1	1	1	1	15.759	1	2.505	1	7.979	124	3	2	2	2	2	2	3	3	3	2.35	4	3.55	4.14285714285714	3.85714285714286	2.5	1.3125	26	14	5.83333333333333	0	3	3	5.23809523809524	5.57142857142857	5.14285714285714	5	3	2	2	2	2	2	3	3	3	2.35	4	3.55	4.14285714285714	3.85714285714286	2.5	1.3125	26	14	5.83333333333333	0	3	3	5.23809523809524	5.57142857142857	5.14285714285714	5
"12/19/15"	"12/19/15"	11.998	2	2	3	3	2	2	2	3	3	3	27.499	2	1	3	2	3	3	3	3	3	3	21.355	2	3	2	3	3	9.483	1	5	3	5	5	2	1	4	1	5	1	2	4	1	5	3	5	5	5	4	23.561	4	2	4	3	2	3	5	4	3	5	3	3	5	4	4	4	20.084	2	2	2	3	15.549	1	3	4	2	1	13.437	1	1	1	1	47.84	1	1	3	1	1	8.739	7	6	6	2	5	4	18.516	1	2	2	2	2	1	1	1	1	1	14.117	5	3	2	4	4	1	6	3	6	4	4	3	3	6	6	4	6	6	2	3	2	26.479	2	31	NA	1	NA	NA	NA	NA	NA	" "	"us"	"english"	8	12.538	1	1	1	1	8.365	1	2.526	1	5.16	125	3	3	3	2	2	2	2	2	2	2.4	2.6	1.65	1	1.42857142857143	2.66666666666667	3.625	20	11	4	-4	1	5	3.76190476190476	4.28571428571429	4.14285714285714	2.85714285714286	3	3	3	2	2	2	2	2	2	2.4	2.6	1.65	1	1.42857142857143	2.66666666666667	3.625	20	11	4	-4	1	5	3.76190476190476	4.28571428571429	4.14285714285714	2.85714285714286
"12/19/15"	"12/19/15"	53.098	2	3	3	3	2	2	3	2	2	2	19.775	3	2	3	3	2	2	3	3	2	2	57.578	6	6	6	6	6	25.428	4	2	4	2	2	4	2	2	4	2	4	4	2	4	3	2	2	2	2	2	23.114	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.355	2	2	2	2	22.311	2	2	2	2	2	38.807	2	2	2	2	23.638	2	2	2	2	2	10.707	7	7	4	3	3	7	19.966	1	1	1	1	1	2	2	1	2	2	19.759	2	5	5	2	2	6	2	2	2	5	5	5	5	2	2	2	2	2	5	5	5	27.474	2	31	NA	NA	1	1	NA	NA	NA	" "	"usa"	"english"	9	29.371	1	1	1	1	24.351	1	2.571	1	9.178	126	3	3	3	3	3	3	3	3	3	2.9	6	3.95	4	3.85714285714286	4	1.0625	18	18	3.5	4	5	1	5.76190476190476	5	5.85714285714286	6.42857142857143	3	3	3	3	3	3	3	3	3	2.9	6	3.95	4	3.85714285714286	4	1.0625	18	18	3.5	4	5	1	5.76190476190476	5	5.85714285714286	6.42857142857143
"12/20/15"	"12/20/15"	15.739	2	3	4	3	2	2	3	2	1	1	47.199	3	3	3	3	1	1	3	3	1	1	42.405	6	6	6	6	4	11.87	4	2	4	1	1	4	2	1	5	5	4	4	2	4	1	1	2	1	1	1	30.102	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	18.882	2	2	2	2	14.734	2	2	2	2	2	12.481	2	2	2	2	14.586	2	2	2	2	2	14.93	8	5	8	3	5	5	271.452	1	1	1	1	1	2	2	1	2	2	26.475	5	5	5	5	2	5	2	3	3	2	5	5	5	2	1	2	2	2	6	5	5	49.48	1	51	1	NA	NA	NA	NA	NA	NA	" "	"US"	"English"	9	30.706	1	1	1	2	14.742	1	2.579	1	16.943	127	3	3	3	4	4	4	4	4	4	3.3	5.6	4.3	4.71428571428571	4	4.16666666666667	1.0625	18	18	3.66666666666667	4	5	1	6.14285714285714	6.42857142857143	5.71428571428571	6.28571428571429	3	3	3	4	4	4	4	4	4	3.3	5.6	4.3	4.71428571428571	4	4.16666666666667	1.0625	18	18	3.66666666666667	4	5	1	6.14285714285714	6.42857142857143	5.71428571428571	6.28571428571429
"12/19/15"	"12/19/15"	3.901	2	3	3	3	3	2	2	2	1	2	30.929	3	2	3	3	2	2	3	2	1	1	66.663	5	6	5	6	5	14.628	4	3	2	2	1	2	4	2	4	1	4	4	3	4	2	1	2	1	2	1	51.984	3	2	2	1	2	2	1	1	3	3	1	3	1	3	1	1	27.791	1	1	1	1	9.067	1	1	1	1	1	16.827	3	3	3	3	38.713	1	1	3	1	1	11.228	5	5	5	6	6	5	22.447	1	2	2	1	1	1	2	1	1	2	23.095	4	4	4	5	5	4	3	3	3	2	5	5	5	4	5	2	4	3	4	5	3	29.046	2	21	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	8	15.333	1	1	1	1	12.224	1	2.586	1	4.316	128	3	2	3	4	3	3	3	4	4	2.9	5.4	3.85	4.28571428571429	4	3.16666666666667	1.875	9	19	5.33333333333333	0	3	3	5.42857142857143	5.85714285714286	5.42857142857143	5	3	2	3	4	3	3	3	4	4	2.9	5.4	3.85	4.28571428571429	4	3.16666666666667	1.875	9	19	5.33333333333333	0	3	3	5.42857142857143	5.85714285714286	5.42857142857143	5
"12/19/15"	"12/19/15"	31.004	3	1	3	1	3	3	2	1	4	4	68.25	1	1	1	1	4	4	1	1	3	3	154.08	2	2	2	2	2	43.574	4	5	1	5	1	1	5	5	4	5	3	1	1	5	1	5	5	2	5	4	25.07	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	18.982	3	3	1	4	17.984	1	1	4	1	1	11.32	2	3	1	4	108.493	2	1	1	1	1	15.175	1	5	4	8	9	5	23.213	1	2	2	2	2	2	1	1	1	1	27.857	5	2	2	5	5	1	6	6	6	4	1	1	5	6	6	6	6	6	6	1	1	68.656	2	33	NA	NA	1	NA	NA	NA	NA	" "	"USA"	"English"	8	21.79	1	1	1	1	14.056	1	2.602	1	13.36	129	2	2	2	1	1	1	1	2	2	1.4	2	2.4	3.42857142857143	2.28571428571429	1.33333333333333	3.8125	19	16	7	-3	1	4	3.47619047619048	5	3	2.42857142857143	2	2	2	1	1	1	1	2	2	1.4	2	2.4	3.42857142857143	2.28571428571429	1.33333333333333	3.8125	19	16	7	-3	1	4	3.47619047619048	5	3	2.42857142857143
"12/19/15"	"12/19/15"	5.626	3	1	1	1	3	3	4	2	3	3	48.886	1	1	1	1	4	3	1	1	4	3	34.313	2	5	2	4	1	16.777	3	4	1	5	1	1	3	4	1	5	1	1	4	2	5	5	5	2	5	5	24.28	3	3	4	4	3	3	4	3	5	4	3	4	4	4	5	3	30.303	5	6	3	6	22.397	1	3	6	3	3	22.176	3	3	3	3	11.713	1	3	6	3	3	20.395	1	2	1	9	8	1	23.86	2	2	2	2	2	1	1	1	1	1	36.435	3	3	1	1	6	2	6	6	6	6	4	1	1	5	6	6	6	6	4	2	1	21.039	1	47	NA	NA	NA	1	NA	NA	NA	" "	"USA"	"English"	2	18.14	1	1	1	1	13.266	1	2.609	1	15.689	130	2	2	2	2	2	1	2	1	2	1.55	2.8	1.75	2.42857142857143	1.42857142857143	1.33333333333333	3.6875	36	28	8.66666666666667	-5	0	5	3.14285714285714	3	4	2.42857142857143	2	2	2	2	2	1	2	1	2	1.55	2.8	1.75	2.42857142857143	1.42857142857143	1.33333333333333	3.6875	36	28	8.66666666666667	-5	0	5	3.14285714285714	3	4	2.42857142857143
"12/22/15"	"12/22/15"	60.747	3	2	2	2	3	3	2	2	4	4	25.994	2	2	2	2	3	3	2	1	3	3	21.905	2	2	2	2	1	10.145	2	4	1	4	1	1	5	4	4	5	1	1	3	5	4	5	3	1	4	2	17.629	4	4	5	4	3	2	4	2	3	4	4	2	4	4	3	4	45.55	3	4	2	3	10.308	2	1	5	2	2	20.426	3	3	2	2	11.101	2	1	3	2	2	9.758	3	4	3	7	7	3	129.176	1	2	2	2	2	1	1	1	1	2	16.123	4	3	1	3	5	2	3	5	5	3	2	2	4	5	6	2	5	6	4	1	1	17.067	1	30	NA	NA	NA	NA	NA	1	NA	" "	"usa"	"english"	8	15.009	1	1	1	1	10.749	1	2.621	1	9.321	131	2	2	2	1	1	2	2	2	2	1.85	1.8	2.4	3.57142857142857	2.42857142857143	1	3.5	24	20	6.83333333333333	-3	1	4	3.9047619047619	5.28571428571429	3.71428571428571	2.71428571428571	2	2	2	1	1	2	2	2	2	1.85	1.8	2.4	3.57142857142857	2.42857142857143	1	3.5	24	20	6.83333333333333	-3	1	4	3.9047619047619	5.28571428571429	3.71428571428571	2.71428571428571
"12/21/15"	"12/21/15"	2.03	2	2	3	3	2	2	1	1	1	2	86.033	3	2	2	2	2	3	2	1	2	2	138.976	2	2	2	1	2	11.875	4	4	2	2	1	3	3	3	4	3	3	3	3	4	3	3	2	2	2	2	19.173	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	2	33.187	3	3	3	3	357.997	1	2	2	2	2	12.324	2	2	2	2	11.441	2	2	3	3	3	9.048	3	4	5	7	6	5	21.748	1	1	1	2	1	1	1	1	1	1	16.222	2	3	3	4	4	3	4	4	4	3	4	4	4	4	4	3	4	4	4	3	3	38.043	1	26	NA	NA	NA	1	NA	NA	NA	" "	"S Korea"	"English"	4	95.252	1	1	1	1	9.89	1	2.64	1	2.886	132	3	3	3	4	3	3	2	3	3	2.45	1.8	3.4	4.14285714285714	3.14285714285714	2.83333333333333	2.8125	21	21	6	-1	4	5	4.61904761904762	4.85714285714286	4.57142857142857	4.42857142857143	3	3	3	4	3	3	2	3	3	2.45	1.8	3.4	4.14285714285714	3.14285714285714	2.83333333333333	2.8125	21	21	6	-1	4	5	4.61904761904762	4.85714285714286	4.57142857142857	4.42857142857143
"12/21/15"	"12/21/15"	5.084	1	4	4	4	4	2	4	4	2	2	36.762	3	4	3	3	2	2	2	2	1	1	28.645	6	6	6	6	6	15.196	4	1	3	1	1	4	3	2	5	1	5	3	1	5	1	1	1	1	1	1	15.524	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	184.932	3	3	3	3	12.72	3	3	3	1	1	10.876	3	3	3	3	11.988	3	3	3	1	1	10.569	5	6	6	8	8	7	26.317	1	1	1	2	1	2	2	2	2	2	27.653	5	5	5	5	2	5	1	5	2	2	5	6	6	1	1	2	2	1	6	6	5	18.305	1	41	NA	NA	1	NA	NA	NA	NA	" "	"UNITED STATES"	"ENGLISH"	8	18.876	1	1	1	1	6.492	1	2.661	1	18.92	133	4	1	3	3	3	3	3	4	4	3.25	6	4.55	4.85714285714286	4.85714285714286	3.83333333333333	1.25	23	23	5.33333333333333	4	4	0	6.38095238095238	6.71428571428571	5.71428571428571	6.71428571428571	4	1	3	3	3	3	3	4	4	3.25	6	4.55	4.85714285714286	4.85714285714286	3.83333333333333	1.25	23	23	5.33333333333333	4	4	0	6.38095238095238	6.71428571428571	5.71428571428571	6.71428571428571
"12/21/15"	"12/21/15"	104.762	1	4	4	4	2	1	2	4	1	1	52.744	4	4	4	4	4	1	4	4	1	1	73.78	6	6	6	6	6	22.839	5	2	4	1	1	4	1	1	5	1	5	4	2	1	1	1	2	1	1	1	98.928	1	1	2	1	2	2	1	1	2	1	1	2	1	3	1	1	29.045	1	1	1	1	9.203	1	1	1	1	1	10.363	1	1	1	1	11.36	1	1	1	1	1	13.004	9	7	7	6	6	8	33.362	1	1	1	1	1	2	2	2	2	2	22.316	6	5	5	3	2	5	3	2	2	4	5	6	5	3	2	2	2	1	3	6	3	34.978	2	19	NA	1	1	NA	NA	NA	NA	" "	"USA"	"English"	8	21.531	1	1	1	1	13.396	1	2.737	1	12.7	134	4	3	4	4	4	1	4	4	4	3.7	6	4.5	4.42857142857143	4.57142857142857	4.5	1.4375	9	9	3.5	5	5	0	5.85714285714286	5.42857142857143	5.85714285714286	6.28571428571429	4	3	4	4	4	1	4	4	4	3.7	6	4.5	4.42857142857143	4.57142857142857	4.5	1.4375	9	9	3.5	5	5	0	5.85714285714286	5.42857142857143	5.85714285714286	6.28571428571429
"12/19/15"	"12/19/15"	6.14	2	2	2	2	2	2	2	2	2	2	16.142	2	2	2	2	2	2	2	2	2	2	12.575	7	7	7	7	7	14.457	4	4	3	1	1	3	1	4	4	1	4	4	3	4	1	1	4	1	1	1	32.064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	19.461	1	6	3	1	31.589	1	1	1	1	1	14.829	1	1	3	1	15.861	1	1	1	1	1	14.07	1	1	1	1	1	1	15.988	1	2	1	1	1	2	2	2	2	2	45.85	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.892	2	25	1	NA	NA	NA	NA	NA	NA	" "	"new ork"	"english"	9	31.504	1	1	1	1	17.222	1	2.768	1	13.153	135	3	3	3	3	3	3	3	3	3	2.45	7	4	4.57142857142857	3.42857142857143	4	1.0625	16	11	6.33333333333333	4	4	0	5.14285714285714	5.14285714285714	5.14285714285714	5.14285714285714	3	3	3	3	3	3	3	3	3	2.45	7	4	4.57142857142857	3.42857142857143	4	1.0625	16	11	6.33333333333333	4	4	0	5.14285714285714	5.14285714285714	5.14285714285714	5.14285714285714
"12/20/15"	"12/20/15"	2.993	3	3	4	2	3	3	4	4	2	2	57.957	2	3	2	2	2	2	1	1	3	3	48.027	6	5	6	6	6	18.483	4	3	4	2	2	3	1	4	4	1	4	4	3	4	2	3	4	2	1	3	30.944	3	3	4	2	2	2	2	2	3	1	1	3	1	1	1	2	31.907	4	3	3	4	58.017	1	1	3	1	1	20.935	2	3	3	3	16.623	1	1	3	1	1	13.809	4	7	7	5	7	7	43.544	1	2	1	2	2	1	1	1	2	1	31.244	5	4	5	4	6	5	5	3	2	2	5	3	3	6	4	4	5	5	5	5	5	34.06	2	27	NA	NA	NA	1	NA	NA	NA	" "	"vietnam"	"vietnamese"	3	21.242	1	1	1	1	17.394	1	2.818	1	4.79	136	2	2	2	3	3	3	3	2	2	2.5	5.8	3.7	4.14285714285714	3.14285714285714	3.83333333333333	2.0625	21	18	4.5	-2	2	4	5.19047619047619	5.14285714285714	5.14285714285714	5.28571428571429	2	2	2	3	3	3	3	2	2	2.5	5.8	3.7	4.14285714285714	3.14285714285714	3.83333333333333	2.0625	21	18	4.5	-2	2	4	5.19047619047619	5.14285714285714	5.14285714285714	5.28571428571429
"12/19/15"	"12/19/15"	1.561	2	2	3	3	3	3	2	3	2	3	21.068	4	3	2	3	3	2	3	2	3	2	13.078	7	7	7	7	6	13.905	4	3	4	3	4	3	3	3	3	3	4	3	4	3	4	3	4	4	4	4	9.748	4	3	4	1	1	2	1	1	2	1	1	1	1	1	1	1	22.253	4	4	3	5	8.807	4	4	3	5	5	6.112	5	4	3	4	5.343	5	4	4	5	5	5.957	7	7	7	7	5	5	14.545	2	1	1	1	1	2	2	2	2	2	21.892	5	5	4	4	5	5	4	5	4	5	5	4	4	4	5	5	4	5	4	5	5	8.845	1	35	NA	NA	NA	NA	NA	NA	1	"whte"	"United States"	"English"	6	50.401	1	1	1	1	15.326	1	2.824	1	285.024	137	3	2	2	3	2	2	3	2	3	2.6	6.8	2.8	2.71428571428571	2.42857142857143	3.33333333333333	1.625	37	39	4.33333333333333	4	4	0	4.95238095238095	4.71428571428571	5.28571428571429	4.85714285714286	3	2	2	3	2	2	3	2	3	2.6	6.8	2.8	2.71428571428571	2.42857142857143	3.33333333333333	1.625	37	39	4.33333333333333	4	4	0	4.95238095238095	4.71428571428571	5.28571428571429	4.85714285714286
"12/22/15"	"12/22/15"	1.811	2	2	2	2	2	2	2	2	2	2	9.972	2	2	2	2	2	2	2	2	2	2	11.693	4	4	4	4	4	16.471	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	14.758	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	22.969	5	5	5	5	15.53	3	3	3	3	3	25.795	4	4	4	4	70.136	3	3	3	3	3	351.338	5	5	5	5	5	5	130.166	1	1	1	1	1	1	1	1	1	1	11.668	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	20.651	2	21	NA	NA	1	NA	NA	NA	NA	" "	"United States of America"	"English"	6	21.822	1	1	1	1	16.388	1	2.827	1	17.794	138	3	3	3	3	3	3	3	3	3	2.45	4	3	3	3	3	3	35	31	5	0	5	5	4.85714285714286	4.85714285714286	4.85714285714286	4.85714285714286	3	3	3	3	3	3	3	3	3	2.45	4	3	3	3	3	3	35	31	5	0	5	5	4.85714285714286	4.85714285714286	4.85714285714286	4.85714285714286
