"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/19/15"	"12/19/15"	7.44	2	4	4	4	2	2	4	4	2	1	48.591	4	4	2	4	1	1	4	4	1	1	56.46	6	6	6	6	6	24.932	4	1	4	1	1	4	3	2	5	1	4	4	1	4	2	1	1	2	1	1	50.557	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	38.474	5	5	4	3	34.094	2	3	4	3	2	28.332	3	3	2	2	27.657	1	3	3	2	2	27.709	7	3	6	7	7	3	52.896	1	1	1	1	1	2	2	2	2	2	30.124	5	5	5	5	2	5	1	4	4	1	5	5	5	1	1	2	2	2	5	5	5	38.117	2	31	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"english"	5	30.194	1	1	1	1	19.439	1	13.425	1	5.272	414	3	3	3	3	4	4	4	4	4	3.7	6	4.45	4.57142857142857	4.71428571428571	4	1.1875	31	21	5.83333333333333	5	5	0	6.14285714285714	6.57142857142857	5.71428571428571	6.14285714285714
"12/19/15"	"12/19/15"	25.16	2	3	3	3	1	2	4	2	2	1	102.455	2	3	3	3	1	2	2	2	1	1	55.781	5	5	2	5	1	31.694	3	3	1	3	1	2	5	5	4	3	3	3	3	4	3	3	3	1	3	2	44.767	2	2	2	4	4	1	3	2	2	5	3	2	2	3	4	3	85.36	3	3	1	4	49.301	2	1	4	2	1	37.066	2	2	1	2	35.903	1	2	2	1	1	38.155	6	6	4	4	6	6	67.059	1	1	1	2	2	2	2	2	1	1	53.784	3	2	1	4	3	3	3	5	6	3	5	5	5	3	6	2	6	4	5	2	3	41.432	2	45	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	38.712	1	1	1	1	37.25	1	13.965	1	27.599	419	3	4	3	3	4	4	3	4	4	3.1	3.6	3	3.85714285714286	2.85714285714286	2.16666666666667	2.75	21	14	4.66666666666667	1	3	2	4.42857142857143	5.57142857142857	4	3.71428571428571
"12/19/15"	"12/19/15"	4.824	1	3	4	3	1	1	4	3	1	1	53.002	3	4	4	4	1	1	3	3	1	1	62.284	6	5	6	6	6	18.27	4	2	3	1	1	4	2	3	4	1	4	3	1	4	1	1	1	2	1	2	47.949	1	2	3	2	1	1	1	1	2	2	1	1	1	2	1	1	62.81	3	3	3	2	57.076	1	1	3	1	1	37.127	2	2	1	1	21.699	1	1	1	1	1	23.442	5	7	7	3	3	6	37.673	1	1	1	1	1	2	2	1	2	2	29.052	5	5	5	5	2	5	3	2	3	3	5	5	5	2	2	3	2	2	6	5	3	35.768	2	35	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	4	66.684	1	1	1	1	19.109	1	14.441	1	9.026	424	4	4	4	4	4	4	4	4	4	3.7	5.8	4.25	4.42857142857143	4.42857142857143	3.83333333333333	1.4375	18	11	3.5	4	5	1	5.90476190476191	6	5.85714285714286	5.85714285714286
"12/19/15"	"12/19/15"	14.056	2	1	2	1	2	3	4	2	4	3	74.075	4	3	1	3	4	4	3	1	3	3	41.055	1	3	1	1	7	46.581	1	2	1	3	1	2	5	2	3	3	1	1	2	3	2	5	1	2	3	2	40.826	1	1	3	2	2	1	2	2	2	2	1	2	2	3	2	2	40.401	2	3	1	3	29.402	2	3	3	2	2	33.374	2	2	1	3	28.294	1	1	1	1	1	30.813	4	4	4	6	6	3	28.199	1	2	1	2	1	1	1	1	2	2	65.809	4	3	1	6	4	2	1	5	6	2	4	5	5	4	5	3	4	6	6	1	2	29.953	1	28	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	31.81	1	1	1	1	21.652	1	15.728	1	3.013	433	3	3	2	1	2	1	1	2	2	2.1	2.6	2.85	3.14285714285714	4	1.16666666666667	1.875	21	13	6.16666666666667	0	3	3	4.61904761904762	6.42857142857143	4.14285714285714	3.28571428571429
"12/19/15"	"12/19/15"	27.935	3	2	2	2	4	2	2	2	2	3	86.332	2	2	2	2	3	3	2	2	3	2	68.585	2	3	2	3	2	35.604	2	4	3	2	1	2	1	4	4	3	3	3	3	4	3	3	3	1	4	4	73.304	4	3	4	4	4	4	4	3	3	4	3	4	3	4	4	4	73.378	5	5	2	2	43.896	2	2	5	3	2	32.763	3	3	1	1	57.656	1	1	1	1	1	30.48	5	6	6	6	6	6	52.799	1	1	1	2	2	1	1	1	1	1	48.59	5	3	2	4	5	3	4	4	5	3	4	5	4	4	4	3	5	4	4	2	3	50.311	1	35	NA	NA	NA	NA	NA	NA	1	"White/Caucassian"	"United States of America"	"English"	7	67.829	1	1	1	1	17.722	1	16.414	1	9.373	439	2	1	3	3	2	2	2	2	3	2.1	2.4	3.15	3.71428571428571	2.57142857142857	3.16666666666667	3.6875	28	13	4.83333333333333	-2	3	5	4.66666666666667	5.28571428571429	4.42857142857143	4.28571428571429
"12/19/15"	"12/19/15"	12.334	2	4	4	4	3	2	4	3	3	2	79.654	2	3	1	3	2	2	1	2	2	2	50.977	5	5	5	6	5	28.322	3	2	2	3	1	3	3	5	2	1	4	2	1	4	2	3	1	4	2	5	76.165	3	1	4	3	3	4	2	3	2	2	1	4	1	3	4	2	41.013	2	3	4	4	31.407	1	1	3	1	1	22.732	1	1	1	1	20.022	1	1	1	1	1	19.638	5	8	3	7	5	5	27.819	1	1	1	2	2	1	2	1	1	2	35.404	2	4	4	6	5	4	2	3	5	1	4	5	6	5	4	3	4	3	6	4	5	34.768	2	59	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	31.979	1	1	1	1	21.241	1	16.7	1	7.067	441	3	2	3	2	3	3	3	3	3	2.8	5.2	3.25	3.28571428571429	3.57142857142857	2.83333333333333	2.625	20	9	5.16666666666667	0	3	3	5.47619047619048	6.28571428571429	5	5.14285714285714
"12/19/15"	"12/19/15"	5.512	1	4	4	4	1	1	4	4	1	1	47.134	4	4	4	4	1	1	3	4	1	1	39.078	6	6	6	7	7	15.653	5	1	3	1	1	5	5	1	5	1	5	4	1	5	1	2	1	1	1	1	25.849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.651	1	1	1	1	17.442	1	1	1	1	1	12.618	1	1	1	1	10.064	1	1	1	1	1	11.522	9	9	9	1	1	9	22.868	1	1	1	1	1	2	2	2	2	2	37.32	6	6	6	6	1	6	1	1	1	3	6	6	6	1	1	1	1	1	6	6	1	27.845	2	39	NA	1	NA	NA	NA	NA	NA	" "	"usa"	"english"	5	32.583	1	1	1	1	35.101	1	16.922	1	6.639	443	4	4	4	4	4	4	4	4	4	3.95	6.4	4.6	5	5	3.66666666666667	1	9	9	1	5	5	0	6.71428571428571	7	6.57142857142857	6.57142857142857
"12/19/15"	"12/19/15"	11.22	2	3	3	3	2	2	3	3	2	2	41.426	3	3	2	4	1	1	3	2	2	1	37.377	6	6	7	7	7	14.202	4	1	3	2	1	4	2	2	4	1	4	3	2	4	2	2	3	2	1	2	26.862	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	25.389	3	3	3	2	20.937	1	1	2	1	1	13.018	2	2	2	2	16.758	1	1	2	1	1	14.302	6	6	7	3	3	6	24.467	1	1	1	2	1	1	2	2	2	2	23.548	5	6	5	4	2	5	3	2	3	2	6	5	4	2	2	2	1	2	5	5	5	21.466	2	43	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	6	43.091	1	1	1	1	21.549	1	17.065	1	17.752	445	3	3	3	3	3	4	4	3	4	3.1	6.6	4.05	4.28571428571429	4.14285714285714	3.66666666666667	1.3125	17	14	3.5	3	4	1	6.09523809523809	5.85714285714286	6.28571428571429	6.14285714285714
"12/19/15"	"12/19/15"	7.52	2	4	4	4	1	1	4	3	1	1	47.144	3	4	4	4	1	1	3	3	1	1	32.687	6	6	6	6	5	16.557	3	1	3	2	1	3	1	1	3	1	3	3	2	4	1	2	2	2	1	2	35.389	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	29.314	1	1	1	1	42.757	1	1	1	1	1	88.353	1	1	1	1	14.391	1	1	1	1	1	16.174	6	7	7	3	2	5	28.996	1	2	2	2	1	2	2	2	2	2	45.532	4	4	5	5	2	5	2	1	1	1	4	4	4	2	1	2	2	2	5	6	4	24.557	2	60	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	9	25.154	1	1	1	1	21.694	1	17.176	1	29.536	447	3	4	4	4	4	4	4	4	4	3.75	5.8	4.05	4	4.57142857142857	3.5	1.0625	9	9	3.33333333333333	2	2	0	6.09523809523809	6.14285714285714	5.85714285714286	6.28571428571429
"12/19/15"	"12/19/15"	14.146	2	3	3	3	2	2	3	3	2	2	51.845	2	2	2	3	2	2	1	2	2	2	51.047	5	5	5	5	3	15.052	3	2	1	2	1	3	4	3	4	2	3	2	3	3	1	2	2	2	2	2	44.167	3	1	2	2	2	2	1	2	1	2	1	2	1	2	1	2	35.902	3	3	2	2	26.535	1	2	3	2	1	28.149	2	2	1	2	33.405	1	1	2	2	2	24.627	6	8	8	4	4	7	37.549	1	1	1	2	1	2	2	2	2	2	37.952	4	4	4	3	3	4	3	2	3	4	5	5	5	3	3	3	3	2	5	5	5	34.11	2	56	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	23.311	1	1	1	1	29.3	1	17.553	1	12.002	449	3	3	3	3	3	3	3	3	3	2.7	4.6	3.45	3.85714285714286	3.85714285714286	2.5	1.6875	19	15	3.16666666666667	4	4	0	5.52380952380952	5.28571428571429	5.57142857142857	5.71428571428571
"12/19/15"	"12/19/15"	7.435	2	3	2	3	3	2	4	3	1	1	100.964	3	3	3	2	2	2	3	3	2	3	76.305	2	3	3	3	1	-43.66	3	2	1	3	1	3	4	4	4	2	3	2	3	4	1	3	3	1	3	3	58.88	4	1	4	3	4	2	2	3	2	2	1	2	1	5	2	1	71.913	4	3	2	3	46.756	1	1	4	1	2	37.822	2	2	2	2	38.814	1	1	3	2	1	35.308	5	5	5	2	7	5	49.495	1	2	2	2	2	2	2	2	1	2	48.126	2	3	3	2	3	3	4	3	3	2	4	4	4	3	4	3	4	3	5	4	3	49.387	2	62	NA	1	NA	NA	NA	NA	NA	" "	"United States of America"	"English"	4	75.083	1	1	1	1	31.969	1	17.798	1	12.728	451	3	2	3	4	4	3	3	3	2	2.95	2.4	3.25	3.85714285714286	3.42857142857143	2.33333333333333	2.4375	21	16	4.83333333333333	0	1	1	4.80952380952381	4.85714285714286	4.85714285714286	4.71428571428571
"12/19/15"	"12/19/15"	1.842	1	3	4	4	1	1	3	3	1	2	43.307	4	4	4	4	1	2	4	2	1	1	38.915	7	7	7	7	3	19.098	5	1	5	1	1	5	1	3	3	1	5	5	1	5	1	1	5	3	5	1	30.313	2	1	2	1	1	2	1	1	1	1	1	2	1	3	1	1	26.76	3	4	2	6	21.409	4	6	4	3	2	24.821	3	5	1	6	18.689	4	6	6	2	2	18.167	9	5	4	2	9	6	30.768	1	1	1	2	1	2	2	2	2	2	20.769	6	6	6	6	1	6	6	1	1	1	6	6	6	1	1	1	1	6	6	6	1	28.593	1	31	NA	1	NA	NA	NA	NA	NA	" "	"Poland"	"Polish"	5	26.442	2	1	1	1	15.86	1	18.346	1	3.779	453	4	4	4	4	3	4	3	4	4	3.65	6.2	4.3	3.85714285714286	4.14285714285714	5	1.375	34	35	4.5	4	4	0	6.33333333333333	6.57142857142857	6.57142857142857	5.85714285714286
"12/19/15"	"12/19/15"	14.771	1	4	4	4	1	1	3	2	1	1	71.266	4	4	4	4	1	1	3	3	1	1	71.049	5	5	6	6	1	48.477	3	1	1	3	1	3	1	1	4	3	3	1	1	5	1	5	1	1	2	1	77.058	1	1	5	1	1	1	1	1	1	3	1	2	1	1	1	1	110.779	1	1	1	3	33.615	1	1	3	1	1	37.145	1	1	1	1	32.797	1	1	1	1	1	24.76	9	7	6	2	1	7	40.357	2	2	1	2	2	1	2	1	2	2	52.05	6	4	1	6	2	4	3	1	2	1	6	3	6	1	6	1	3	6	6	5	4	39.37	2	53	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	46.821	1	1	1	1	31.592	1	19.775	1	6.902	458	4	4	4	4	4	4	4	4	4	3.75	4.6	3.8	4.14285714285714	4.71428571428571	2.33333333333333	1.4375	13	9	2.33333333333333	-1	1	2	5.66666666666667	7	6	4
"12/19/15"	"12/19/15"	19.784	2	3	3	3	2	2	4	2	2	2	54.804	3	3	2	3	1	1	2	3	1	2	49.98	5	5	6	6	3	34.733	4	3	4	2	2	3	1	2	3	2	4	4	2	4	2	2	3	2	2	2	40.708	2	2	2	1	1	2	1	1	3	3	2	2	1	1	1	1	44.415	3	3	2	3	28.738	1	2	3	2	2	139.664	1	1	1	1	24.136	1	1	1	1	1	37.603	5	3	4	4	4	4	53.56	1	2	1	2	1	2	2	1	2	2	148.606	4	4	5	4	2	5	3	2	4	4	5	5	5	2	2	3	2	3	4	5	4	41.362	1	32	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	6	71.755	1	2	1	1	65.632	1	20.026	1	29.858	459	3	3	3	3	3	4	4	4	3	3.05	5	3.85	3.85714285714286	3.71428571428571	4	1.625	21	9	5.33333333333333	2	3	1	5.57142857142857	5.28571428571429	5.71428571428571	5.71428571428571
"12/19/15"	"12/19/15"	31.996	2	3	4	3	1	2	4	2	2	1	98.269	3	4	4	4	1	2	3	3	1	1	50.782	2	2	5	6	1	19.688	3	1	1	3	1	3	4	2	3	2	4	2	1	4	1	2	1	1	3	1	65.405	2	1	2	1	2	2	2	2	2	3	1	1	1	2	1	1	32.045	2	2	2	1	20.473	1	1	3	1	2	22.846	1	1	1	1	12.485	1	1	1	1	1	14.609	5	8	8	4	5	7	44.825	1	1	1	2	2	2	2	2	2	1	35.596	6	4	3	5	5	5	1	3	4	2	4	5	6	5	4	1	3	2	6	5	5	33.275	2	61	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	9	29.487	1	1	1	1	15.703	1	20.545	1	48.592	462	3	4	3	3	4	4	3	4	4	3.45	3.2	3.75	3.71428571428571	4.71428571428571	2.66666666666667	1.625	15	9	3.5	2	3	1	5.90476190476191	7	5.28571428571429	5.42857142857143
"12/19/15"	"12/19/15"	3.687	3	2	1	1	3	2	3	2	3	2	43.281	3	3	2	2	3	2	2	2	3	3	31.834	1	1	1	1	2	8.767	2	3	2	4	5	1	3	4	2	4	1	2	4	2	4	4	5	4	5	4	35.837	4	2	5	5	5	4	4	4	2	4	3	5	3	4	5	4	31.002	4	4	3	5	24.783	3	3	4	2	5	33.208	1	1	1	1	13.144	1	1	1	1	1	7.395	4	4	3	7	7	4	19.051	2	2	2	2	2	1	1	1	1	1	16.188	2	2	1	3	5	2	5	4	5	4	2	1	3	5	6	4	5	5	4	1	1	31.844	3	24	NA	1	NA	NA	NA	NA	NA	" "	"US"	"English"	9	14.863	1	1	1	1	11.865	1	20.703	1	16.817	463	2	2	3	2	3	2	3	2	2	2.2	1.2	1.85	1.71428571428571	2	1.83333333333333	3.9375	33	9	6.5	-5	0	5	3.52380952380952	4.14285714285714	3.71428571428571	2.71428571428571
"12/19/15"	"12/19/15"	9.84	2	4	3	4	1	1	3	4	2	2	56.288	4	3	3	3	1	2	2	4	1	1	55.756	6	5	6	6	5	20.637	4	1	3	1	1	4	3	1	5	1	5	3	1	5	1	1	1	1	1	1	29.481	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	31.687	2	2	2	1	23.993	1	1	2	1	1	15.207	1	2	2	2	23.911	1	2	2	1	1	17.893	7	7	7	6	9	6	34.143	1	1	1	1	1	2	2	1	2	2	28.801	5	5	3	6	3	5	1	4	3	2	5	5	6	3	4	1	2	3	6	4	4	63.715	2	56	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"ENGLISH"	8	28.832	1	1	1	1	17.802	1	22.836	1	5.191	469	3	4	4	3	3	4	3	4	4	3.45	5.6	4.6	4.85714285714286	5	3.83333333333333	1.125	13	14	4.66666666666667	4	5	1	5.90476190476191	7	5.42857142857143	5.28571428571429
"12/19/15"	"12/19/15"	9.277	2	3	3	3	2	2	3	3	2	2	146.767	2	3	3	3	2	2	3	3	2	2	29.822	4	5	5	6	6	10.961	4	3	2	1	1	3	3	3	5	2	3	2	2	4	1	2	2	1	1	1	58.874	2	2	3	1	1	1	1	1	2	2	2	1	1	1	1	2	46.556	2	2	1	2	21.451	1	1	2	1	1	17.56	1	1	1	1	14.122	1	1	1	1	1	24.953	4	6	5	3	3	5	32.309	1	2	1	1	1	1	2	1	2	2	21.417	2	5	4	6	2	5	2	3	3	2	5	5	5	2	3	2	2	2	5	4	4	14.989	2	47	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	2	39.986	1	1	1	2	16.805	1	23.956	1	22.789	479	3	3	3	3	3	3	3	3	3	2.95	5.2	3.9	4.71428571428571	4	2.83333333333333	1.5	13	9	4.33333333333333	2	4	2	5.76190476190476	6	5.57142857142857	5.71428571428571
"12/19/15"	"12/19/15"	5.348	2	2	3	3	2	2	3	2	3	2	25.369	2	2	2	3	1	3	3	2	2	1	40.69	3	4	2	3	2	14.379	3	4	3	2	1	2	3	2	4	2	3	3	4	4	2	2	4	1	2	2	22.469	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	2	41.707	4	4	3	3	42.584	2	3	4	2	2	20.27	3	3	2	1	23.309	1	1	3	3	2	19.734	3	7	5	7	6	5	24.107	1	2	1	2	1	2	1	1	2	1	36.256	2	3	3	2	5	4	5	3	5	2	4	5	6	4	5	5	3	5	3	4	2	21.076	2	34	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	25.14	1	1	1	1	13.622	1	25.064	1	54.18	485	3	3	3	2	3	4	2	3	4	2.7	2.8	3.45	4.14285714285714	3.14285714285714	3	1.6875	27	19	5.5	0	3	3	4.57142857142857	4.42857142857143	5.14285714285714	4.14285714285714
"12/19/15"	"12/19/15"	7.235	2	3	3	3	2	2	3	3	2	2	86.707	3	3	2	3	2	2	3	3	2	2	46.761	6	6	6	6	6	24.756	4	1	3	2	1	4	2	2	4	1	4	3	1	4	1	2	3	2	2	1	35.318	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	28.713	3	3	3	3	19.532	3	2	3	3	2	24.822	3	3	3	3	12.74	3	1	3	3	1	17.145	7	7	7	7	6	6	35.309	1	1	1	1	1	2	2	2	2	2	29.883	5	4	6	5	2	6	2	2	2	2	5	6	6	2	2	2	2	2	6	6	6	27.213	2	48	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	24.34	1	1	1	1	19.584	1	25.992	1	5.123	488	3	3	3	3	3	3	3	3	3	2.95	6	4.15	4.14285714285714	4.57142857142857	3.66666666666667	1.0625	25	23	4.33333333333333	5	5	0	6.42857142857143	6.57142857142857	5.85714285714286	6.85714285714286
"12/19/15"	"12/19/15"	9.283	2	2	2	2	3	3	2	2	3	3	51.326	2	2	1	2	2	2	2	2	3	2	48.375	5	5	5	5	4	33.904	4	2	3	4	1	2	5	4	3	3	4	3	1	4	3	3	3	2	3	3	54.975	4	3	5	3	3	4	3	3	3	5	4	3	4	4	3	4	35.811	3	5	3	4	35.001	2	2	3	2	1	31.752	1	1	1	1	19.608	1	1	1	1	1	15.822	5	6	6	7	7	5	40.89	1	1	1	2	1	1	1	1	1	1	37.748	5	5	4	3	5	5	2	6	5	5	5	6	5	6	3	3	3	4	5	4	3	36.489	1	49	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	2	34.472	1	1	1	1	26.647	1	28.786	1	17.691	497	3	2	2	2	2	3	3	2	3	2.15	4.8	3.2	3.57142857142857	3.28571428571429	2.66666666666667	3.625	25	9	5.33333333333333	-1	4	5	5.14285714285714	5.42857142857143	4.85714285714286	5.14285714285714
"12/19/15"	"12/19/15"	6.594	3	3	3	1	3	3	NA	2	3	3	61.431	2	2	2	2	2	2	2	2	3	3	43.032	2	2	2	4	1	25.674	4	4	2	2	1	2	3	3	5	4	2	3	2	4	2	2	4	1	4	3	41.83	4	2	4	4	4	4	2	4	3	5	2	5	2	4	4	3	45.424	3	3	3	1	28.129	4	4	4	4	4	27.737	1	1	1	1	19.117	1	1	1	1	1	13.265	1	4	3	7	6	4	36.251	2	2	1	2	2	2	1	1	1	2	35.265	3	2	1	3	6	2	4	4	4	1	2	4	5	6	6	3	6	6	4	1	1	35.505	1	36	NA	1	NA	NA	NA	NA	NA	" "	"Usa"	"English"	7	37.01	1	1	1	2	19.698	1	29.004	1	27.736	498	2	2	2	2	2	3	3	2	2	NA	2.2	3.25	4.14285714285714	2.85714285714286	2.66666666666667	3.5	30	9	6.83333333333333	-2	1	3	4	5.28571428571429	3.57142857142857	3.14285714285714
"12/19/15"	"12/19/15"	11.127	2	2	2	2	2	3	3	3	2	2	51.538	3	3	3	2	2	2	3	2	2	2	44.778	3	3	3	3	3	26.138	3	4	3	3	1	4	3	3	4	3	3	3	2	4	2	3	3	2	2	3	34.536	3	3	4	3	3	2	2	3	2	4	2	3	2	2	3	2	38.518	1	1	1	1	18.98	1	1	2	1	1	20.983	1	1	1	1	17.13	1	1	1	1	1	21.424	5	6	4	5	7	4	36.176	1	2	1	2	1	2	1	1	1	2	34.257	5	5	3	5	4	3	3	2	5	2	5	5	5	5	4	2	4	5	4	3	4	30.232	2	52	NA	1	NA	NA	NA	NA	NA	" "	"U.S. Army Base in Japan"	"English"	6	32.599	1	1	1	1	21.884	1	29.393	1	63.056	500	3	3	2	3	3	3	3	3	3	2.7	3	3.4	3.85714285714286	3.14285714285714	3.16666666666667	2.6875	10	9	5.5	0	3	3	5.19047619047619	6	5.14285714285714	4.42857142857143
"12/19/15"	"12/19/15"	8.089	2	3	2	2	3	2	4	3	2	2	71.072	2	4	2	2	1	1	3	3	2	1	48.441	7	6	6	5	6	46.053	4	1	3	2	1	5	4	3	5	3	4	3	3	5	2	4	1	1	2	2	54.064	3	3	2	2	2	3	1	1	4	2	1	3	1	4	2	1	42.808	3	3	3	4	26	1	3	5	3	2	19.536	1	1	1	1	16.937	1	1	4	1	1	19.235	5	4	5	6	9	6	32.326	1	1	1	1	1	2	1	1	1	2	26.236	5	6	5	6	4	5	2	3	2	3	6	6	5	2	1	2	1	4	6	5	5	23.302	2	20	NA	1	NA	NA	NA	NA	NA	" "	"Usa"	"English"	6	32.977	1	1	1	2	18.366	1	31.305	1	7.46	505	3	2	3	3	3	4	4	3	4	2.95	6	3.9	4.57142857142857	3.85714285714286	3.16666666666667	2.1875	27	12	5.83333333333333	2	5	3	6.38095238095238	6.42857142857143	6.42857142857143	6.28571428571429
"12/19/15"	"12/19/15"	5.593	2	3	4	4	2	2	3	3	2	1	48.077	3	3	4	4	1	2	2	2	1	1	33.32	5	5	5	6	5	27.923	4	3	1	2	1	3	5	4	4	2	3	2	2	4	1	2	2	1	2	2	28.528	4	3	4	2	2	2	1	2	2	2	3	2	1	2	1	2	35.846	3	4	3	3	21.867	3	3	3	2	1	21.875	1	1	1	1	13.321	1	1	1	1	1	12.574	7	6	7	7	5	3	30.292	1	1	1	1	1	2	2	1	2	1	31.901	4	4	4	5	4	4	3	4	3	3	3	4	4	5	3	3	3	3	4	4	4	32.281	1	44	NA	1	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	22.624	1	1	1	1	11.026	1	31.667	1	5.131	507	3	3	3	3	4	4	3	4	4	3.3	5.2	3.5	4.28571428571429	3.71428571428571	2.33333333333333	2.1875	25	9	4.83333333333333	3	5	2	5.14285714285714	5.42857142857143	4.71428571428571	5.28571428571429
"12/19/15"	"12/19/15"	12.551	2	2	2	2	2	2	3	3	2	2	67.131	2	3	3	3	3	2	1	2	2	2	51.24	6	5	6	7	6	51.046	4	2	1	1	1	4	5	5	4	4	3	1	2	5	2	4	2	1	2	3	44.282	3	2	3	1	2	2	2	1	2	2	1	2	1	2	2	2	54.216	2	2	2	2	33.679	1	1	2	1	1	47.169	2	2	2	2	24.576	2	1	2	1	1	20.377	7	7	7	3	3	6	33.862	2	1	1	2	2	2	2	2	1	2	40.265	4	5	5	4	5	4	4	3	3	3	5	4	5	3	4	3	2	4	4	5	4	40.546	2	67	NA	1	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	38.972	1	1	1	1	27.446	1	32.062	1	36.992	508	3	3	3	3	3	2	3	3	3	2.6	6	3.3	4.57142857142857	3.14285714285714	2	1.875	14	15	3.16666666666667	1	2	1	5.47619047619048	5.28571428571429	6	5.14285714285714
