"V8"	"V9"	"T2_3"	"UCLA_1_1"	"UCLA_1_2"	"UCLA_1_3"	"UCLA_1_4"	"UCLA_1_5"	"UCLA_1_6"	"UCLA_1_7"	"UCLA_1_8"	"UCLA_1_9"	"UCLA_1_10"	"T3_3"	"UCLA_2_1"	"UCLA_2_2"	"UCLA_2_3"	"UCLA_2_4"	"UCLA_2_5"	"UCLA_2_6"	"UCLA_2_7"	"UCLA_2_8"	"UCLA_2_9"	"UCLA_2_10"	"T4_3"	"SLWS_1"	"SLWS_2"	"SLWS_3"	"SLWS_4"	"SLWS_5"	"T5_3"	"SE_1_1"	"SE_1_2"	"SE_1_3"	"SE_1_4"	"SE_1_5"	"SE_1_6"	"SE_1_7"	"SE_1_8"	"SE_1_9"	"SE_1_10"	"SE_2_1"	"SE_2_2"	"SE_2_3"	"SE_2_4"	"SE_2_5"	"SE_2_6"	"SE_2_7"	"SE_2_8"	"SE_2_9"	"SE_2_10"	"T6_3"	"Mood_1"	"Mood_2"	"Mood_3"	"Mood_4"	"Mood_5"	"Mood_6"	"Mood_7"	"Mood_8"	"Mood_9"	"Mood_10"	"Mood_11"	"Mood_12"	"Mood_13"	"Mood_14"	"Mood_15"	"Mood_16"	"T7_3"	"Disc_1"	"Disc_2"	"Disc_3"	"Disc_4"	"T8_3"	"Disc_5"	"Disc_6"	"Disc_7"	"Disc_8"	"Disc_9"	"T9_3"	"DiscR_1"	"DiscR_2"	"DiscR_3"	"DiscR_4"	"T10_3"	"DiscR_5"	"DiscR_6"	"DiscR_7"	"DiscR_8"	"DiscR_9"	"T11_3"	"EIS_1"	"EIS_2"	"EIS_3"	"EIS_4"	"EIS_5"	"EIS_6"	"T12_3"	"Well_B_1"	"Well_B_2"	"Well_B_3"	"Well_B_4"	"Well_B_5"	"Well_B_6"	"Well_B_7"	"Well_B_8"	"Well_B_9"	"Well_B_10"	"T13_3"	"Rau_1"	"Rem_2"	"Rsa_6"	"Rau_7"	"Rem_8"	"Rsa_12"	"Rau_13"	"Rem_14"	"Rsa_18"	"Rau_19"	"Rem_20"	"Rsa_24"	"Rau_25"	"Rem_26"	"Rsa_30"	"Rau_31"	"Rem_32"	"Rsa_36"	"Rau_37"	"Rem_38"	"Rsa_42"	"T14_3"	"Sex"	"Age"	"Ethn_1"	"Ethn_2"	"Ethn_3"	"Ethn_4"	"Ethn_5"	"Ethn_6"	"Ethn_7"	"Ethn_7_TEXT"	"Cntry_Orig"	"Prim_Lang"	"Pol_Ori"	"T15_3"	"Interr"	"Distr"	"Privacy"	"Scrn_Size"	"T16_3"	"Debr"	"T17_3"	"end"	"T18_3"	"Subject"	"UCLA_1_1.rev"	"UCLA_1_5.rev"	"UCLA_1_6.rev"	"UCLA_1_9.rev"	"UCLA_1_10.rev"	"UCLA_2_5.rev"	"UCLA_2_6.rev"	"UCLA_2_9.rev"	"UCLA_2_10.rev"	"UCLA_total"	"SWLS_total"	"SE_total"	"SE_perf"	"SE_social"	"SE_appear"	"Mood_total"	"PD_general"	"PD_race"	"EI_total"	"WellB_total"	"WellB_PA"	"WellB_NA"	"WellR_total"	"WellR_auto"	"WellR_envir"	"WellR_accept"
"12/20/15"	"12/20/15"	5.04	2	2	2	2	2	2	2	2	2	2	17.161	2	2	2	2	2	2	2	2	2	2	29.223	4	4	3	5	2	23.363	4	2	1	3	1	4	5	4	5	2	4	1	2	5	2	2	1	1	1	2	32.338	3	4	4	2	2	3	1	1	4	2	1	4	1	4	1	1	32.326	3	3	2	3	23.094	4	2	3	1	1	19.381	1	1	1	1	17.486	2	2	2	2	2	16.635	9	5	5	5	4	6	20.012	1	1	1	1	1	2	2	2	2	2	18.56	4	6	4	5	2	6	2	5	2	2	5	5	6	4	1	2	1	2	6	4	6	25.842	2	30	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	23.905	1	1	1	1	14.778	1	6.145	1	9.545	298	3	3	3	3	3	3	3	3	3	2.45	3.6	3.7	4.57142857142857	3.85714285714286	2.5	2.375	22	14	4	5	5	0	6.09523809523809	6.42857142857143	5.28571428571429	6.57142857142857
"12/19/15"	"12/19/15"	43.185	2	3	3	2	2	2	4	3	3	2	33.157	2	2	3	2	2	2	2	2	2	2	36.796	4	3	5	3	2	10.378	4	3	3	2	1	2	2	2	4	1	3	3	2	4	1	2	2	3	2	2	29.381	1	1	3	2	2	1	1	2	2	2	1	1	1	2	2	2	22.241	3	3	2	3	14.905	1	3	3	1	3	16.7	3	3	2	3	34.606	2	2	3	1	2	28.563	7	7	6	3	4	5	46.188	1	2	1	2	2	2	2	1	2	2	35.953	4	3	3	5	2	4	2	2	5	2	4	5	5	2	4	3	3	5	5	2	3	22.058	2	36	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	18.503	1	1	1	1	13.448	1	6.186	1	22.093	299	3	3	3	2	3	3	3	3	3	2.7	3.4	3.8	4	4.14285714285714	3.16666666666667	1.625	22	21	3.66666666666667	1	2	1	5.09523809523809	6	4.85714285714286	4.42857142857143
"12/23/15"	"12/23/15"	4.559	2	4	4	4	2	3	4	1	2	2	53.541	4	3	4	3	1	2	3	2	1	1	49.554	5	6	6	5	2	12.945	5	1	4	1	1	3	2	1	5	1	4	4	1	5	1	1	1	1	1	1	26.834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.496	2	2	2	3	17.225	1	2	3	2	2	17.263	2	3	3	3	15.547	1	2	3	2	2	18.085	1	1	1	9	8	1	24.733	1	1	1	1	1	2	2	2	2	2	22.851	6	5	4	6	1	6	1	3	1	1	6	5	6	1	2	1	1	1	6	5	5	21.628	2	36	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	22.477	1	1	1	1	16.051	1	6.301	1	12.72	300	3	3	2	3	3	4	3	4	4	3.25	4.8	4.7	5	5	4	1	19	21	8.83333333333333	5	5	0	6.61904761904762	7.28571428571429	6	6.57142857142857
"12/20/15"	"12/20/15"	7.268	2	4	4	4	1	1	1	4	1	1	34.444	4	4	4	4	1	1	3	4	1	1	43.138	6	5	5	5	6	19.341	4	1	4	1	1	5	2	2	5	1	4	4	2	5	1	1	1	1	1	1	30.851	3	1	4	1	1	3	1	1	1	1	1	4	4	4	1	1	40.01	1	1	1	1	13.175	1	1	1	1	1	89.918	1	1	1	1	10.391	1	1	1	1	1	14.601	8	8	8	1	1	8	24.866	1	1	1	1	1	2	2	2	2	2	21.007	6	5	5	5	2	6	4	1	2	1	6	6	6	5	1	1	1	1	5	5	5	23.385	2	28	1	NA	NA	NA	NA	NA	NA	" "	"Brazil"	"Portuguese"	7	20.29	1	1	1	1	17.028	1	6.809	1	22.401	309	3	4	4	4	4	4	4	4	4	3.75	5.4	4.65	4.85714285714286	4.71428571428571	4.33333333333333	2	9	9	1.66666666666667	5	5	0	6.42857142857143	6.57142857142857	5.85714285714286	6.85714285714286
"12/22/15"	"12/22/15"	4.284	2	3	4	3	1	2	3	3	2	1	59.657	4	4	3	3	4	1	3	4	1	1	41.713	5	5	5	5	1	21.94	5	1	3	2	1	3	3	3	4	2	4	4	1	5	1	1	1	1	1	1	24.32	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	29.454	3	2	2	2	24.987	1	1	2	1	1	15.32	2	2	2	2	16.169	1	2	2	1	1	21.673	7	5	5	5	6	5	30.465	1	1	1	1	1	2	1	1	2	2	30.437	5	5	4	6	1	5	1	2	1	1	6	6	6	2	2	2	1	2	6	4	4	31.502	1	35	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	9	49.058	1	1	1	1	19.488	1	6.863	1	11.898	314	3	4	3	3	4	1	4	4	4	3.35	4.2	4.35	4.71428571428571	4.57142857142857	3.66666666666667	1.25	15	15	4.83333333333333	3	5	2	6.38095238095238	7	5.85714285714286	6.28571428571429
"12/21/15"	"12/21/15"	57.759	2	2	2	2	3	2	2	3	3	3	35.698	2	2	2	2	2	2	2	2	2	2	77.445	5	4	4	5	3	79.262	4	4	1	2	1	3	5	3	3	2	3	2	4	3	3	3	3	2	2	2	30.438	3	2	4	2	1	3	1	2	1	1	2	2	1	2	1	1	41.853	3	3	3	2	23.527	2	1	4	1	1	18.362	3	3	2	1	30.377	1	1	1	1	1	17.241	6	5	5	5	4	5	96.273	1	1	1	1	1	1	1	1	2	1	35.429	4	3	4	3	4	4	3	3	4	4	3	4	3	5	3	4	4	4	3	3	4	114.109	2	38	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	7	77.733	1	1	1	1	16.604	1	6.934	1	91.752	316	3	2	3	2	2	3	3	3	3	2.35	4.2	3.05	3.85714285714286	3	2.16666666666667	1.8125	20	14	4.66666666666667	1	5	4	4.66666666666667	4.57142857142857	4.42857142857143	5
"12/22/15"	"12/22/15"	6.695	4	4	4	3	4	4	2	1	4	3	56.716	2	2	2	2	1	3	2	2	1	1	59.67	3	3	3	4	1	25.898	3	2	1	2	1	3	5	4	5	1	3	1	2	5	1	5	3	1	2	4	40.478	3	3	4	3	3	3	2	3	3	3	3	3	3	4	3	2	47.74	3	3	3	1	42.401	3	2	4	2	1	45.771	3	3	3	2	19.899	1	2	4	1	1	27.359	2	2	3	9	9	2	32.203	1	1	1	1	1	1	1	1	1	1	23.196	3	4	2	4	4	3	2	6	4	5	5	5	5	4	5	3	5	4	6	3	3	33.46	2	33	1	NA	NA	NA	NA	NA	NA	" "	"US"	"ENGLISH"	5	37.529	1	1	1	1	25.399	1	7.084	1	12.558	322	1	1	1	1	2	4	2	4	4	2.3	2.8	3.3	4.42857142857143	3.57142857142857	1.66666666666667	3	22	20	8.16666666666667	0	5	5	4.71428571428571	5.42857142857143	4.42857142857143	4.28571428571429
"12/23/15"	"12/23/15"	9.049	1	3	4	3	2	2	2	3	2	1	65.61	3	3	4	3	2	2	2	3	1	1	56.907	6	6	6	7	5	29.749	4	2	4	1	1	3	1	2	3	1	4	4	2	4	2	2	3	1	1	2	50.778	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	27.959	3	3	2	2	26.348	2	2	3	2	2	25.136	2	2	2	3	19.884	1	2	3	2	2	22.097	6	8	8	3	5	7	37.201	1	1	1	1	1	2	2	1	2	1	35.99	2	4	4	5	2	5	3	2	2	4	5	4	4	1	1	4	1	2	5	5	5	28.232	2	26	1	NA	NA	NA	NA	NA	NA	" "	"Colombia"	"English"	8	18.421	1	1	1	1	25.679	1	7.286	1	24.099	328	4	3	3	3	4	3	3	4	4	3.2	6	4.15	4.42857142857143	4	4	1.375	21	19	3.16666666666667	3	5	2	5.71428571428571	5	6	6.14285714285714
"12/20/15"	"12/20/15"	8.814	2	2	2	1	2	2	2	2	2	3	92.449	2	1	2	2	2	2	2	2	3	3	46.421	2	5	3	3	2	36.881	2	3	2	2	2	3	4	3	3	3	3	3	3	3	2	2	4	3	5	4	47.3	3	2	3	3	3	3	3	3	4	3	2	1	2	2	2	2	40.423	3	3	3	2	33.352	1	1	2	1	1	27.905	1	1	1	1	21.65	1	1	1	1	1	24.28	4	5	5	5	3	3	29.134	2	2	2	2	2	1	1	1	2	2	122.838	3	3	2	5	4	3	3	3	3	3	2	3	2	2	5	5	6	5	5	2	3	50.308	2	21	1	NA	NA	NA	NA	NA	NA	" "	"usa"	"english"	8	45.373	1	1	1	1	19.227	1	7.577	1	8.141	338	3	3	3	3	2	3	3	2	2	2.2	3	2.85	2.85714285714286	2.85714285714286	2.83333333333333	2.5625	17	9	5.16666666666667	-3	0	3	4.38095238095238	4.85714285714286	4.28571428571429	4
"12/23/15"	"12/23/15"	5.557	2	4	4	4	1	3	3	2	2	2	85.673	3	3	3	3	1	2	3	3	1	2	56.199	6	6	6	6	6	22.098	4	4	4	1	1	4	3	2	4	2	4	4	1	4	1	1	2	4	1	1	22.013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.812	2	2	1	2	19.557	1	2	3	3	2	29.946	1	1	2	1	52.824	1	1	1	2	2	11.79	8	6	6	2	3	4	67.488	1	1	1	1	1	2	2	2	2	2	69.923	5	5	5	5	2	5	2	3	2	4	5	5	4	3	1	2	2	1	5	5	5	24.332	2	22	1	NA	NA	1	NA	NA	NA	" "	"United States"	"English"	7	20.576	1	1	1	1	12.896	1	7.662	1	4.291	341	3	4	2	3	3	4	3	4	3	3.2	6	4.1	4.14285714285714	4.14285714285714	4	1	18	12	3.5	5	5	0	6	5.85714285714286	5.57142857142857	6.57142857142857
"12/21/15"	"12/21/15"	6.177	2	1	2	1	3	4	1	1	3	4	78.789	1	1	2	1	4	4	2	1	3	4	61.702	1	2	1	3	1	52.127	1	5	1	5	1	1	5	5	1	5	1	1	4	5	5	5	4	5	5	5	56.803	5	4	5	5	5	4	5	4	3	4	5	1	4	2	5	1	85.626	3	1	2	3	39.082	5	6	5	3	1	41.657	4	5	3	5	32.292	3	4	3	1	1	29.629	1	4	3	8	9	3	53.371	1	2	1	2	2	1	1	1	1	2	43.35	6	1	1	2	6	1	5	6	6	6	1	2	1	1	6	6	6	6	4	1	1	41.945	1	26	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	3	60.604	1	1	1	2	30.906	1	8.132	1	22.684	353	3	2	1	2	1	1	1	2	1	1.4	1.6	1.5	2.14285714285714	1.28571428571429	1	3.875	29	29	7.66666666666667	-2	2	4	3.28571428571429	3.71428571428571	3.71428571428571	2.42857142857143
"12/20/15"	"12/20/15"	4.735	2	2	2	2	3	2	3	3	3	3	59.132	2	3	2	2	3	3	2	2	2	2	53.974	2	2	2	2	3	36.982	3	4	3	4	3	3	4	4	4	4	2	4	4	4	4	4	4	3	4	4	48.607	4	2	4	4	4	4	4	4	3	4	4	4	4	4	4	4	30.919	5	5	3	3	35.953	3	2	3	2	2	35.978	3	2	3	2	29.249	2	2	3	2	2	31.956	4	6	6	5	7	6	70.243	1	1	1	2	1	2	1	1	1	1	36.757	4	1	2	3	4	3	4	4	4	3	3	4	4	4	3	3	3	4	4	2	1	62.121	2	31	1	1	1	NA	1	NA	NA	" "	"American"	"English"	8	49.632	1	1	1	2	51.792	1	8.336	1	10.961	357	3	2	3	2	2	2	2	3	3	2.35	2.2	2.55	3	2	2.66666666666667	3.8125	28	21	5	0	4	4	4.42857142857143	5	4.14285714285714	4.14285714285714
"12/21/15"	"12/21/15"	19.64	3	4	4	4	4	3	4	1	2	3	68.997	4	2	1	4	3	4	4	1	2	2	56.333	1	3	3	7	1	30.422	4	1	1	3	1	1	5	2	4	2	1	1	1	3	1	5	4	4	4	5	42.735	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	43.624	1	1	1	5	26.757	1	4	1	1	1	25.877	1	1	1	3	30.028	2	3	3	2	1	27.459	1	6	6	5	9	6	42.441	1	2	2	2	2	2	2	2	2	2	32.631	6	3	6	6	1	6	1	3	4	1	4	6	6	1	4	1	1	1	6	6	5	52.49	1	37	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	5	39.588	1	1	1	1	45.684	1	8.463	1	16.277	359	2	1	2	3	2	2	1	3	3	2.6	3	2.75	3.28571428571429	3.71428571428571	1	1.25	16	17	5.83333333333333	1	1	0	6.38095238095238	7.28571428571429	5.57142857142857	6.28571428571429
"12/20/15"	"12/20/15"	2.789	3	2	2	2	2	2	2	1	2	2	35.573	1	2	1	2	2	2	2	1	2	2	22.842	3	3	4	4	5	23.926	3	3	3	3	1	2	1	3	3	2	2	2	3	3	3	2	4	3	2	4	71.044	4	3	5	3	3	4	3	4	3	3	2	2	4	5	2	3	39.042	4	4	2	4	18.948	2	2	5	3	3	16.267	4	4	2	4	14.342	2	2	4	3	3	34.818	5	5	5	6	6	4	36.002	1	1	1	2	2	1	1	1	1	1	20.711	4	4	3	2	5	4	4	5	5	4	5	4	3	4	2	4	4	4	4	3	4	18.652	2	21	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"english"	5	21.058	1	1	1	1	17.912	1	9.612	1	17.338	373	2	3	3	3	3	3	3	3	3	2.2	3.8	3.1	3.42857142857143	2.85714285714286	3	3.3125	29	28	5.5	-2	3	5	4.71428571428571	4.42857142857143	4.85714285714286	4.85714285714286
"12/22/15"	"12/22/15"	4.498	2	2	2	2	2	2	3	2	2	2	48.172	2	2	2	2	2	2	2	2	3	3	36.412	3	3	5	6	5	38.639	4	2	2	2	1	1	4	4	4	2	2	2	2	3	1	1	2	1	2	2	41.252	2	3	4	3	3	2	1	2	4	4	3	3	2	2	2	1	49.359	3	2	2	2	24.72	1	2	2	1	1	27.021	2	2	2	2	13.748	1	1	2	1	1	16.737	5	6	5	4	4	5	39.51	1	1	1	2	2	2	1	1	1	1	26.538	3	3	3	3	4	3	4	3	4	4	4	4	6	5	4	1	2	2	5	4	2	33.483	2	30	1	NA	NA	NA	NA	NA	NA	" "	"DOMINICAN REPUBLIC"	"SPANISH"	1	29.535	1	1	1	1	19.427	1	10.58	1	5.86	385	3	3	3	3	3	3	3	2	2	2.4	4.4	3.5	4.14285714285714	3.85714285714286	2.33333333333333	2.5625	16	14	4.5	-1	3	4	5	5.42857142857143	5	4.57142857142857
"12/20/15"	"12/20/15"	4.992	2	3	2	2	2	2	3	3	1	2	49.91	2	2	1	2	2	1	3	2	2	2	24.905	4	5	5	7	6	41.613	5	3	3	3	1	4	3	3	4	2	4	4	3	5	2	2	3	2	1	2	35.631	2	4	3	3	3	2	2	1	2	1	1	4	2	2	1	1	29.768	5	5	5	5	16.189	1	3	5	1	1	35.534	5	5	5	5	12.884	1	3	5	1	1	20.262	7	8	6	9	8	7	48.998	1	1	1	1	1	1	1	1	1	2	21.573	5	5	4	5	4	5	5	2	3	3	5	5	5	3	2	1	1	3	5	3	3	52.129	1	32	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"english"	6	16.222	1	1	1	1	15.25	1	11.318	1	10.544	393	3	3	3	4	3	3	4	3	3	2.7	5.4	3.85	4.42857142857143	3.42857142857143	3.66666666666667	2.125	31	31	4.83333333333333	1	5	4	5.76190476190476	5.85714285714286	5.85714285714286	5.57142857142857
"12/23/15"	"12/23/15"	4.331	2	2	4	4	2	2	2	3	2	2	43.147	3	2	2	3	2	2	2	2	2	2	53.079	5	6	6	6	6	19.611	3	3	3	1	2	4	3	3	4	1	4	3	3	4	1	4	3	1	2	2	44.976	2	2	3	1	1	2	1	2	2	2	1	1	1	2	1	1	47.579	4	4	4	4	28.843	1	2	4	2	1	22.962	5	4	4	4	31.606	4	3	4	1	1	23.858	7	4	5	6	6	5	30.486	1	1	1	1	1	2	2	2	2	2	25.609	2	5	5	4	4	5	4	2	4	4	4	4	3	5	4	3	2	2	4	4	5	31.192	2	34	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	7	26.976	1	1	1	1	23.772	1	13.838	1	13.996	418	3	3	3	3	3	3	3	3	3	2.8	5.8	3.7	4.14285714285714	3.71428571428571	3.16666666666667	1.5625	26	30	5.16666666666667	5	5	0	5.19047619047619	4.57142857142857	5.42857142857143	5.57142857142857
"12/23/15"	"12/23/15"	6.244	2	2	3	3	1	2	3	2	2	2	41.559	2	3	2	3	1	1	2	2	1	1	30.375	5	5	5	6	3	23.624	4	3	4	2	1	3	1	2	3	2	3	4	3	4	2	1	3	3	2	2	24.435	3	2	1	2	1	2	1	1	3	2	1	2	1	2	1	1	26.637	3	3	3	3	14.529	4	3	3	1	1	16.122	3	3	3	3	12.444	3	2	3	1	1	16.116	6	4	5	6	6	3	21.765	1	1	2	2	2	1	2	1	2	2	24.017	4	3	5	3	3	4	5	3	4	5	4	4	4	3	4	3	3	4	3	4	3	20.698	1	35	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"english"	8	21.251	1	1	1	1	14.547	1	16.824	1	14.141	442	3	4	3	3	3	4	4	4	4	2.95	4.8	3.8	3.85714285714286	3.57142857142857	4	1.625	24	22	5.66666666666667	0	2	2	4.76190476190476	4.42857142857143	5	4.85714285714286
"12/21/15"	"12/21/15"	3.766	2	2	1	2	2	3	1	2	2	3	46.171	3	2	2	1	2	2	3	1	3	2	55.27	1	2	2	2	4	17.475	3	4	3	3	4	3	3	4	4	4	2	2	3	3	3	2	4	2	5	5	32.722	4	4	2	4	4	4	3	4	4	4	2	4	4	5	4	3	65.983	3	3	1	2	27.294	3	2	4	1	1	18.773	2	2	2	3	24.272	2	2	3	1	1	27.112	4	6	5	4	5	5	37.292	1	1	1	2	2	1	1	1	1	1	48.827	4	4	2	3	4	2	3	3	4	4	3	4	4	3	4	2	4	4	3	3	2	31.435	1	25	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	6	23.605	1	1	1	1	21.457	1	18.195	1	4.87	452	3	3	2	3	2	3	3	2	3	2.2	2.2	2.6	2.85714285714286	2.14285714285714	2.83333333333333	3.6875	20	18	4.83333333333333	-2	3	5	4.61904761904762	5	4.85714285714286	4
"12/22/15"	"12/22/15"	13.266	1	3	4	4	1	2	3	2	2	2	63.488	3	4	2	4	1	1	3	1	1	1	51.233	5	5	5	6	2	37.357	5	1	3	1	1	3	3	1	5	1	5	5	1	5	1	1	1	1	1	1	27.168	2	3	2	1	1	1	1	1	2	1	1	2	1	2	1	1	32.287	1	2	3	4	21.162	3	2	3	2	1	19.047	3	3	4	4	20.222	3	3	3	1	2	17.052	3	3	3	8	9	9	27.419	1	1	1	2	1	1	2	1	2	2	30.26	6	6	5	6	2	6	1	2	5	1	5	6	6	1	1	1	1	1	6	4	6	45	2	21	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	6	23.715	1	1	1	1	21.479	1	22.963	1	6.661	470	4	4	3	3	3	4	4	4	4	3.3	4.6	4.7	5	5	4	1.4375	21	26	6.5	2	4	2	6.66666666666667	7.28571428571429	6.14285714285714	6.57142857142857
"12/19/15"	"12/19/15"	26.485	1	4	4	2	1	1	2	3	2	2	64.759	3	4	3	3	1	2	3	2	2	2	46.972	3	3	3	5	3	29.427	4	3	2	2	1	4	4	3	5	3	4	3	3	5	2	2	2	1	2	1	28.151	2	1	3	4	2	2	2	3	3	3	2	2	1	4	2	2	35.149	4	4	2	2	109.501	3	2	2	2	1	20.499	2	3	2	2	30.559	2	2	2	2	1	11.981	6	8	8	2	5	8	27.737	1	1	1	1	1	2	1	1	1	1	49.579	5	5	4	5	4	5	2	2	5	2	4	6	6	3	2	1	4	5	6	2	4	71.411	2	26	1	1	NA	NA	1	NA	NA	" "	"United States of America"	"English"	9	32.625	1	1	1	1	24.135	1	23.662	1	18.821	475	4	4	4	3	3	4	3	3	3	3.2	3.4	3.8	4.57142857142857	3.57142857142857	3.16666666666667	2.375	22	18	2.83333333333333	1	5	4	5.71428571428571	6.71428571428571	5.14285714285714	5.28571428571429
"12/20/15"	"12/20/15"	7.166	2	3	4	3	2	3	4	2	2	1	44.36	2	2	3	1	2	2	1	2	2	1	35.864	5	5	6	5	5	17.324	4	4	2	2	1	3	3	3	4	2	3	2	4	3	2	3	3	2	2	4	29.264	3	2	2	2	1	3	1	2	2	1	1	4	1	4	1	1	46.218	3	3	3	2	52	4	1	4	2	2	18.089	2	3	3	2	16.37	3	2	3	1	1	32.075	6	6	6	4	4	7	27.286	1	1	1	1	1	1	1	1	2	2	22.347	4	5	5	1	2	6	6	2	2	6	5	4	2	3	4	5	4	3	5	4	4	21.269	1	30	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	8	15.742	1	1	1	1	20.168	1	23.7	1	60.88	478	3	3	2	3	4	3	3	3	4	2.75	5.2	3.2	4	2.85714285714286	2.66666666666667	1.9375	24	20	3.83333333333333	2	5	3	4.85714285714286	3.57142857142857	5.28571428571429	5.71428571428571
"12/20/15"	"12/20/15"	22.321	2	3	4	3	2	2	3	3	1	2	116.537	3	4	3	4	1	2	4	3	1	1	45.901	7	7	6	7	7	65.795	4	2	4	2	1	4	2	2	2	1	4	4	3	3	2	1	1	2	1	4	58.336	1	1	4	1	2	1	1	1	2	1	1	2	1	1	1	1	64.331	1	1	1	1	88.873	3	1	2	1	1	46.7	1	1	1	1	22.999	1	1	1	2	1	30.714	6	5	4	3	2	6	93.881	1	1	1	2	1	2	2	1	2	2	32.242	6	6	6	5	2	5	6	1	1	2	6	6	6	2	1	1	1	1	6	6	4	27.934	2	35	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	3	42.114	1	2	1	1	23.595	1	25.447	1	16.022	486	3	3	3	4	3	4	3	4	4	3.4	6.8	3.95	3.85714285714286	3.85714285714286	4.16666666666667	1.375	12	10	4	3	4	1	6.57142857142857	6.28571428571429	6.57142857142857	6.85714285714286
"12/21/15"	"12/21/15"	5.036	3	2	2	2	3	3	2	1	3	2	27.384	2	2	1	2	2	3	2	2	2	3	29.986	4	5	4	4	2	15.253	3	3	3	2	2	3	3	3	2	3	3	3	2	3	3	2	2	4	3	3	20.002	4	4	5	4	3	4	3	5	4	3	3	4	4	5	4	4	27.351	3	4	3	3	51.076	3	3	4	2	2	17.161	3	3	3	4	9.326	3	3	3	2	2	9.839	3	4	4	8	8	2	18.465	2	2	2	2	2	2	1	1	1	2	17.323	3	3	2	3	5	3	2	5	5	3	5	3	4	5	5	3	3	5	5	4	2	13.426	1	38	1	NA	NA	NA	NA	NA	NA	" "	"USA"	"English"	7	15.277	1	1	1	1	13.919	1	27.835	1	10.997	493	2	2	2	2	3	3	2	3	2	2.05	3.8	3.15	3	3.28571428571429	3.16666666666667	3.9375	27	26	7.16666666666667	-3	0	3	4.57142857142857	5.28571428571429	4.85714285714286	3.57142857142857
"12/20/15"	"12/20/15"	12.941	1	3	2	2	2	2	3	4	1	2	86.819	2	3	3	3	2	2	2	2	2	2	62.811	1	2	1	1	1	29.768	4	3	3	2	1	2	2	3	4	3	3	3	3	4	3	3	3	2	2	1	52.359	4	3	4	4	4	3	3	4	4	4	2	4	2	5	3	4	47.909	3	2	1	1	41.596	2	1	2	1	1	30.63	2	1	1	1	27.865	1	1	2	1	1	17.085	8	8	9	2	6	9	45.017	1	1	1	2	2	2	1	1	1	2	54.236	5	6	1	5	5	4	5	2	4	2	6	5	6	4	6	2	2	3	5	1	3	48.768	1	26	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"spanish"	3	33.443	1	1	1	1	29.047	1	33.717	1	5.623	513	4	3	3	4	3	3	3	3	3	2.9	1.2	3.5	4.14285714285714	3.28571428571429	3	3.5625	14	11	2.33333333333333	0	3	3	5.33333333333333	6	5.71428571428571	4.28571428571429
"12/19/15"	"12/19/15"	8.84	4	4	3	3	2	3	4	3	3	3	28.976	4	4	3	4	3	3	4	3	4	3	55.565	6	6	4	5	1	52.428	4	3	1	1	1	1	4	2	4	3	3	2	3	4	3	2	3	3	3	3	23.189	1	3	3	1	3	1	3	1	1	3	1	2	1	1	2	2	39.475	5	2	3	2	28.569	2	1	1	2	1	75.181	2	1	1	2	13.93	1	1	2	2	1	11.605	1	3	2	3	1	2	24.838	2	1	1	2	2	1	1	2	1	1	23.671	5	5	4	5	1	4	1	1	1	2	6	6	1	1	5	5	2	5	1	1	5	41.941	2	23	1	NA	NA	NA	NA	NA	NA	" "	"United States"	"English"	9	87.519	1	1	1	2	25.774	1	40.093	1	11.634	527	1	3	2	2	2	2	2	1	2	2.8	4.4	3.15	4	3.14285714285714	2.16666666666667	1.8125	19	13	6	-2	2	4	5.28571428571429	4.85714285714286	5.57142857142857	5.42857142857143
